Date,Open,Dividends,High Change,Low Change,High/Close,Low/Close,Spread,Spread Change,Volume Diff,Vol change,Return ewm,Oil return,SU return,TSX return,Gas return,Return,Chaikin,Chaikin Change,Pos
2010-02-10,14.45713355399808,0.2125,0.0018278628359678084,-0.00041306108597349844,0.006038442968382407,-0.0060383607018879015,0.17358522191334913,0.2285007545515958,-301800.0,-0.21721606448826836,-0.001998855533069092,0.010440632448358134,-0.018838450720872646,0.0010732122159788915,0.00037804443401223686,-0.0039732964449362695,-230799.51966106892,0.44431105869041976,0
2010-02-11,14.311443799073615,0.0,-0.002358146959371976,0.001735541818972175,0.004099297684170056,-0.003883501857638305,0.11469078889358464,-0.33928252860813013,1319400.0,1.2131298271423319,-0.0009539334956624858,0.010198633527463752,-0.0012802067998632927,0.013219584619800218,0.01965232334678424,-0.00043147247695918267,544300.2401694655,-3.3583248395350873,1
2010-02-12,14.367238271118467,0.0,0.007090580945959601,0.003465482416062704,0.0,-0.011521167338084393,0.16738440709271352,0.4594407162725198,-800800.0,-0.3326963024511841,0.007161318856233108,-0.015276322323681701,-0.01153457912115885,0.0029994145151064355,0.013343222372959485,0.011218945032180905,-128249.87991526723,-1.235623412319894,0
2010-02-16,14.553220983351865,0.0,0.002773536948989408,-0.0006476992606588849,0.005347593582887722,-0.009625684768758358,0.21698116349370267,0.29630452001133967,-570200.0,-0.3549993774125264,0.0006801963898826471,0.03885073505354408,0.022690119412899445,0.01016587803824165,-0.02889539031537447,-0.002560364843292584,-349224.9399576336,1.7230040307902144,1
2010-02-17,14.537719976722542,0.0,0.0046806969755306405,0.009287082877474262,0.0006357828961063294,-0.009747808812444081,0.15188714195976516,-0.29999849058707206,550600.0,0.5314671814671814,0.006501101744690707,0.0041553004278345185,-0.0028525491121732527,0.004237693133298581,0.0143126580870101,0.009411554422094737,100687.5300211832,-1.2883171231510504,0
2010-02-18,14.568724675513181,0.0,-0.0021172538849584255,-0.0038513815176401955,0.011810161921080642,-0.00042947085880906677,0.17668443870256567,0.16326132958225847,387800.0,0.24442203453926625,-0.00659151225249919,0.022371598171155416,0.0069931618275229646,0.005096455217867835,-0.039732680811890964,-0.01313781925109414,244243.7650105916,1.4257598230804378,0
2010-02-19,14.45713355399808,0.0,-0.007003401779301144,-0.005800272942447449,0.009057623319326247,-0.0019409134065345723,0.15808681588329065,-0.10525897445095689,-575000.0,-0.2912277147487844,-0.0050602873766232605,0.009486466268154858,0.007891437004309498,0.0012398673121525317,-0.024748604845631794,-0.0042946749386852945,-165378.1174947042,-1.6771027194390515,0
2010-02-22,14.3889396472001,0.0,-0.0014960050070487174,-0.0030250171622175914,0.01125542097784571,-0.00129873100216793,0.17978482704668863,0.1372537680777679,-7600.0,-0.0054308989566956845,-0.004130822148443821,0.00438549197121163,-0.01190127304193389,-0.006362464130449164,-0.029540079986500323,-0.0036660895343541,-86489.0587473521,-0.4770223530321557,0
2010-02-23,14.286647076616985,0.0,-0.00856182486839785,-0.0023842113299877843,0.004772260910737902,-0.0015184316082681448,0.08989240005030474,-0.5000000749398033,-93000.0,-0.06681994539445324,-0.002820074866468505,-0.016217602200189418,-0.02218670052852878,-0.009291058822640696,-0.023901961890238965,-0.0021647012254808473,-89744.52937367605,0.03764025962906681,1
2010-02-24,14.29904270378211,0.0,-0.0004320383187315091,0.0015204907576522597,0.0006483418845923961,-0.0036741297160296504,0.06199478395496705,-0.31034454614323226,-216000.0,-0.16630736064059126,0.0015182605069700916,0.014455990119518258,-0.0048623166804756535,-0.0004251338667585758,0.007953141017657206,0.0036874281936893905,-152872.26468683803,0.703415971466208,1
2010-02-25,14.326939835228272,0.0,0.01187900074869308,0.0008676665574409714,0.002567920673234969,-0.012625725623100603,0.2200803526104309,2.549981765728824,516600.0,0.47709641669745095,0.007133816427676028,-0.02287502288818355,-0.005211484501891794,0.009512453591921544,-0.010174374279942278,0.009941594388028996,181863.867656581,-2.1896459310597174,0
2010-02-26,14.48192500114347,0.0,-0.0027748371758555823,0.005634987041590156,0.0017153051479765757,-0.00514575186342725,0.09919116994328192,-0.5492956605769239,-22400.0,-0.014005251969488541,0.0010939098358362588,0.019061091570499622,-0.0042569384255818354,-0.00015482067416849876,0.009649675246600875,-0.0019260434600836263,79731.9338282905,-0.561584525526254,1
2010-03-01,14.488131240204064,0.0,0.012842897168948486,0.0017245544365613874,0.002330027800990564,-0.015462816276063496,0.2603772361029151,1.6250041838583038,-526400.0,-0.3337983512999366,0.00851245463846836,-0.012051301402636216,0.0059189675938082775,0.008469767086443536,-0.02784132468983047,0.012221727039784414,-223334.03308585475,-3.801061285768179,0
2010-03-02,14.590419057178549,0.0,-0.0033814089956937243,0.005378477927072467,0.006187346322512166,-0.0029869723242771373,0.13328839362450928,-0.48809505923234187,-145400.0,-0.13839710641538172,-0.001963878286569752,0.012452393836534847,0.016672175251352117,0.008543600297562515,0.006197965997504884,-0.0072020447490888095,-184367.01654292736,-0.17447863187043944,1
2010-03-03,14.568718910217283,0.0,-0.001484449378326036,0.0006418123384921426,0.0019148968635720465,-0.005106418690782988,0.10229157269133538,-0.23255453899831657,-13600.0,-0.0150243040212108,0.001194376773490062,0.014934769538761605,0.020322474846100613,0.002079807440098058,0.010407770703320551,0.002773504303519969,-98983.50827146368,-0.4631170470320177,1
2010-03-04,14.568715829870001,0.0,0.006370550353594684,0.0029938685422614686,0.004025394568598628,-0.0063559159366815,0.15188594967024827,0.4848334586521983,1080200.0,1.211529834006281,0.003234874288670295,-0.008161291451634911,-0.0018967891055884367,-0.002353887209502581,-0.03825944111517143,0.004255123046260412,490608.24586426816,-5.956464510418928,1
2010-03-05,14.65861367139674,0.0,0.007596929105332828,0.005330866158202774,0.002940545848638454,-0.009661816395201694,0.18598320290327663,0.22449247811963624,-556400.0,-0.2821787199513135,0.006869501087007748,0.016082794293125424,0.009819334434450822,0.012693413054968294,0.003934453909387292,0.008686814486176475,-32895.87706786592,-1.0670512111143091,1
2010-03-08,14.80739998157335,0.0,0.00356013796042709,0.008059293163421577,0.0014628985800715366,-0.006687559143753852,0.1208891961430858,-0.34999938566518807,-175400.0,-0.1239225660590646,0.0056504201504456505,0.00453991100100648,0.004705226899103909,-0.000943608408789709,-0.014369689891809978,0.005040879682164601,-104147.93853393296,2.165987589237104,1
2010-03-09,14.856994868121536,0.0,0.008973247211845115,0.008415721461155545,0.0008279258889070107,-0.007865888166281976,0.1301879950116991,0.07692001572751894,434000.0,0.3500000000000001,0.008292398504197294,-0.004641564310053248,-0.019981287317774488,-0.0037696726885491083,-0.00242989982838282,0.009613387681073116,164926.03073303352,-2.583574606033111,0
2010-03-10,14.928288699155024,0.0,0.0010342051575824573,0.0002086184064726826,0.004566235353043124,-0.0049813548556788545,0.1425883742320213,0.0952497902683569,210600.0,0.12580645161290316,0.0009701591664991256,0.007362848077676176,0.005097210505198069,0.003557385735667218,0.009521750047356337,-0.0026909605023499594,187763.01536651677,0.13846804250354872,1
2010-03-11,14.897294742234097,0.0,-0.0014460837821730355,0.001043225401856196,0.0,-0.007034970819500885,0.10539081025331143,-0.26087375060593376,-1019600.0,-0.541016661360501,0.0023990853301533188,0.00024368709164757085,0.0022189225834294835,0.0015550899620400127,-0.026102206106611514,0.0031135484119804158,-415918.4923167416,-3.215124695909156,1
2010-03-12,15.015084266662596,0.0,0.0024829543682149957,0.0008334931681759361,0.0002064850642862215,-0.008464076363248418,0.13018921047370746,0.23529945505487615,745600.0,0.8619653179190752,0.0023170280060897577,-0.01059557593612237,0.006957198042758739,0.002846449311673327,-0.009009000301245074,0.0022759993440579773,164840.7538416292,-1.3963294657167953,1
2010-03-15,14.92209406422868,0.0,0.004540805324205088,0.0014575110965251437,0.0022651728283269446,-0.0094728765683878,0.17668444475671485,0.3571358495364514,-128200.0,-0.07959766546628588,0.0024239715562473572,-0.017725195099419278,-0.025125456919415923,-0.00041618805717480445,-0.002045522992274451,0.002477443331326157,18320.376920814597,-0.8888601483925759,1
2010-03-16,15.05537653741961,0.0,0.006163626121898025,0.0035339477415097242,0.0,-0.01429448122299648,0.21698116386147603,0.22807168542905765,-455000.0,-0.3069347004856988,0.006436497604509208,0.02380944641383098,0.010309206286183148,0.006711793622043549,-0.010020422227323689,0.008442760628640134,-218339.8115395927,-12.917866782070794,0
2010-03-17,15.188663239912637,0.0,0.004492382528824113,0.009529598151760688,0.005724775713972674,-0.0036802352430451712,0.14258716703517038,-0.3428592394950922,766000.0,0.7455713451430797,0.0013285804215291879,0.015055121210259204,0.024234587249064354,0.0009346869424775583,-0.01012195710549868,-0.0012253781699608224,273830.09423020366,-2.2541464256991386,0
2010-03-18,15.170065162461386,0.0,0.0026428823856134986,-0.0028729142703135535,0.01169230143229183,-0.0032820481520431377,0.22627995371966314,0.586958759506381,-811400.0,-0.45243671238987393,-0.0017379830658841606,-0.008802645053023528,0.00031193139575580453,-0.005016254789620644,-0.050662313851493446,-0.0032712648095908348,-268784.9528848982,-1.9815756505526227,0
2010-03-19,15.108072751037325,0.0,-0.01034052072592928,-0.01275972738381037,0.00680696852662277,-0.010519767457689122,0.26037716411870804,0.15068595268181695,4520400.0,4.60325865580448,-0.004271589449400251,-0.018491444032820104,-0.026455451019399612,-0.007641196013289053,0.020563062384774122,-0.005538392641158296,2125807.5235575507,-8.908952866375245,1
2010-03-22,14.987182386252941,0.0,0.0020487294576010395,0.002709970052197974,0.004312096122849773,-0.01232037534740571,0.2510783598292239,-0.03571282574244783,-4543200.0,-0.8256760686246002,0.0016014563804573362,0.007064944133219786,-0.002557486108424878,0.001606979855415025,-0.021587946600187813,0.00453797929538613,-1208696.2382212246,-1.56858216222627,1
2010-03-23,15.145269626758187,0.0,0.01369870230486847,0.014345197145357869,0.0056795658889921,-0.01034479370031749,0.24487877039675254,-0.024691850929280057,721000.0,0.7516680567139282,0.00874737115488213,0.008123121995192273,0.006410477209596532,0.006459305721130848,0.012503093479605543,0.012320328542094527,-243848.11911061232,-0.798255251071625,0
2010-03-24,15.334355610154674,0.0,0.0012102731829242153,0.002869585235930172,0.012028545601731722,-0.0024464614424315467,0.2200804159194476,-0.10126788221423466,96400.0,0.05737412212831816,-0.0004647682141238458,-0.015871114560322974,-0.006369644747112102,-0.006766573954917199,-0.006053291688786322,-0.005070837898626834,-73724.05955530616,-0.6976640220798092,1
2010-03-25,15.18246816322254,0.0,-0.00745366109206258,-0.003269990567540293,0.002033807047841618,-0.008134995445947979,0.15498640572802103,-0.29577375124214533,-40800.0,-0.02296521445457611,0.0014760407033380066,-0.0009924554081247594,-0.010256665355695471,-0.00040962890788265316,-0.030207082071399216,0.002446445162068933,-57262.02977765308,-0.22329250284031943,0
2010-03-26,15.275457141326585,0.0,0.0002027570643432508,-0.009227169866392937,0.015036036121687246,-0.004737374785801385,0.29757356399804813,0.9199978385217034,180400.0,0.10392902408111526,-0.007914295295670356,-0.006581383178080102,-0.0009710568515884921,-5.8472397190256764e-05,-0.02738004748488454,-0.012609463295174539,61568.98511117346,-2.0752148561663666,1
2010-03-29,15.033674258365982,0.0,-0.011566849059831852,-0.00517413953450796,0.0,-0.013138973551170663,0.1983823164851053,-0.33333353332957183,-736200.0,-0.3841978916605783,-0.0004412534308383836,0.027124977111816495,0.03565613399725387,0.006046448419021466,-0.007747926537274963,0.0032952675015776034,-337315.50744441326,-6.478659536702314,1
2010-03-30,15.080174925361218,0.0,0.0067751139795377835,0.008945581835245964,0.0028629731141081027,-0.008179990049023256,0.16738557061865222,-0.1562475245558509,34800.0,0.029491525423728904,0.0024535638471092115,0.002434034101175264,0.029734266516462604,0.001205350072286171,0.03409683542465691,0.0039009724860830097,-151257.75372220663,-0.5515837535363457,0
2010-03-31,15.188669486476684,0.0,0.0024472618748816455,-0.00226775359488407,0.014863774589500611,-0.0010321890684980017,0.23867923382465683,0.42592478516819154,521800.0,0.42953572604543955,-0.005453287971502073,0.01687506790457305,0.00395136332392787,-0.0005396788408191799,-0.02617671539255051,-0.009406713880807716,185271.12313889668,-2.224870253455949,1
2010-04-01,15.10186958635037,0.0,-0.0014244368263539586,0.00020617642311138162,0.004913033489529095,-0.009211810896587291,0.21388072689316573,-0.10389888778388268,-814600.0,-0.46907750777381085,0.0038246040500490115,0.013252155946058997,0.03905493226496759,0.009420355401994263,0.05608684672599962,0.008463550060824554,-314664.4384305517,-2.6983997997067766,0
2010-04-05,15.173165551971762,0.0,-0.0016295398457921717,0.006611722289936672,0.005333298903245298,-0.000615359575320551,0.0898911941145073,-0.5797134439354683,-87400.0,-0.09479392624728855,-8.972834526533332e-05,0.020619770747803745,0.02622401613359937,0.002905151170250031,0.0467449795266941,-0.002046894542922506,-201032.21921527584,-0.3611218979241442,1
2010-04-06,15.064672500164605,0.0,0.00040796412412746896,-0.0024632353546819585,0.0,-0.008770147172782572,0.13328835341205547,0.4827743109326925,131400.0,0.15744069015097062,0.003799049766237274,0.0025397550719574724,-0.0014196968221056316,-0.0024371589936720284,-0.04231932615338685,0.005743438821988578,-34816.10960763792,-0.8268132852358606,0
2010-04-07,15.188671112060547,0.0,0.0038758272244951986,0.003910114270188947,0.004489820830676061,-0.004285695601482731,0.1332884329265429,5.965599050306025e-07,297400.0,0.30786749482401654,0.0008588504509059575,-0.011054803373520938,-0.016491330498419,-0.0037674536635492473,-0.018798861691037283,-0.0006112492067597008,131291.94519618104,-4.771011370189918,1
2010-04-08,15.207267021858174,0.0,0.007313920835508858,-0.00041011931595036355,0.00466065580638686,-0.011752746388869029,0.2510784106584705,0.8837224292136681,1206200.0,0.9547253443090074,0.005048039945014427,-0.005705611078719808,0.02139365814322436,0.00021465038033108286,-0.027370025392557173,0.007142634692068661,668745.9725980905,4.093579591640803,1
2010-04-09,15.297159656969757,0.0,0.00564750672291936,0.007176604812748177,0.006662665842677606,-0.008277808550713806,0.2293804290159862,-0.0864191452605575,-1639800.0,-0.6639941690962099,0.00411435704438411,-0.00550417173044393,0.003679444085672001,0.005225558648408901,0.04118706960078278,0.0036475155940689508,-485527.01370095473,-1.7260260750650553,1
2010-04-12,15.25375702816188,0.0,0.002005150296949143,0.0018318159792316546,0.004221087125078515,-0.01085428975934366,0.23247953635364205,0.013510774877135923,-153400.0,-0.18486382260785728,0.004332346596166469,-0.006829979316542056,-0.007896363566601394,-0.002307634996526975,-0.015233482074496929,0.00444134137205765,-319463.50685047737,-0.3420273273461135,0
2010-04-13,15.405646803113479,0.0,-0.001000615214588163,-0.0006094371540312782,0.003417735488716378,-0.011258571660512362,0.2262799787020029,-0.02666711121708598,99200.0,0.1466587817859255,0.001310248213656599,-0.0034383839070968314,-0.010233252356033118,-0.003885205376185974,0.03792414029815405,-0.0002008009775983366,-110131.75342523868,-0.6552603002734048,1
2010-04-14,15.41804883853149,0.0,0.0044081438243541715,0.0036602155160048166,0.003804614469985923,-0.011613897322921174,0.23867921718690788,0.05479600341148183,205800.0,0.26534296028880866,0.003117437561383068,0.02129676646210865,0.007754565796878943,0.00850311040986651,0.009375008596824053,0.004021032235246302,47834.12328738066,-1.43433543732555,1
2010-04-15,15.563738837098215,0.0,0.006782599997524175,0.014384330963306047,0.006380851148311217,-0.001595250819950822,0.12398963148249287,-0.48051768836916564,-179800.0,-0.18320766252292642,0.003842702441385298,-0.0038442942187603135,-0.007979770101028683,0.0005817253734525796,-0.050964513616432394,0.004205334881386413,-65982.93835630966,-2.3794114707589284,0
2010-04-16,15.545137927385078,0.0,-0.006340604510614134,-0.023167769410760597,0.013745710297075941,-0.011320019395040126,0.38436683021850726,2.099991714006983,1284200.0,1.6020459081836327,-0.00775879028646653,-0.026546652037787055,-0.0333233284638732,-0.011530099061335619,0.013550850855204688,-0.013559536650392445,609108.5308218452,-10.231303515654949,1
2010-04-19,15.371555499482895,0.0,-0.0001992633783038933,0.010836387890502897,0.0007984214919289911,-0.013173650050169683,0.21698125719087358,-0.43548391762233307,-1074800.0,-0.5152938920318343,0.0059038155164611306,-0.021504096125240846,0.011886720901622905,0.0026758849250554384,-0.023520680317581366,0.012735118417924962,-232845.73458907742,-1.3822729822465436,1
2010-04-20,15.49864172277295,0.0,0.01695240731155856,0.010719947089746551,0.017155407780323317,-0.0031916984640536494,0.31617243303887044,0.45714167726819177,876800.0,0.8672601384767558,0.002367062169281028,0.024554942602034835,0.005873618249449208,0.0008675534991324785,0.007860014925341607,0.000598685495690976,321977.1327054613,-2.3827916292891587,0
2010-04-21,15.579225508904107,0.0,-0.013532659026663008,-0.008005382765272628,0.007814053112417785,-0.006812265149816921,0.2262799019040962,-0.2843148919429127,-653200.0,-0.34601123000317835,-0.002137089590643268,0.002756181729715923,-0.00525559696556277,0.0017418260102364247,-0.005031441863232566,-0.004389165470605416,-165611.43364726935,-1.5143577503647365,0
2010-04-22,15.470740560978996,0.0,-0.005168630561794951,0.0006055042400814337,0.007854972359772505,-0.0010071107798809154,0.1363887725506867,-0.39725635638426204,22400.0,0.01814352826826493,-0.004185043894571741,0.00023896561894698465,-0.0061635003269323585,0.0021674206069131063,0.04374206376572842,-0.005209021046535978,-71605.71682363468,-0.5676281809374015,1
2010-04-23,15.421147541512472,0.0,0.01159085650093239,0.00020182301268700797,0.0013847615406668012,-0.0185954231631289,0.3130720227747421,1.295438377513031,195400.0,0.15544948289578353,0.010689659761131641,0.016965422343061087,0.019787273373150782,0.006471496042404157,0.031250046927108865,0.018127011588983333,61897.14158818266,-1.8644161993467043,1
2010-04-26,15.653622399224842,0.0,0.011062541357323319,0.015923918586322916,0.009467446449965333,-0.005917144626156223,0.24177834382117958,-0.22772293200040716,215800.0,0.14858165794546951,0.005541276396506726,-0.010808338447531152,-0.0026064158326252196,0.0033824955020007597,0.0011745629496742183,0.002967084714194268,138848.57079409133,1.2432145852208487,0
2010-04-27,15.79311154496653,0.0,-0.003712286048747515,-0.0043650287542261745,0.01412098083547031,-0.0019888320713776775,0.25107834834943077,0.03846500220519955,-611200.0,-0.36638292770651004,-0.0036755667105692618,-0.020902548344720384,-0.015388962201191458,-0.010935575660573238,-0.01079305558632282,-0.008283988264107256,-236175.71460295434,-2.700958916985876,0
2010-04-28,15.545132600272064,0.0,-0.014512744484042384,-0.022917589251483794,0.0209264273415668,-0.003860268929175348,0.37816710211937554,0.5061716974220047,357200.0,0.3379375591296121,-0.01527982568599474,0.009461411404630304,-0.010026329173079107,-0.005746400550368125,0.013045499832439633,-0.02108195517370748,60512.14269852283,-1.2562166173615799,0
2010-04-29,15.297153705104813,0.0,-0.014925358304419212,-0.002447444392242537,0.009791912234882627,-0.0022439944782607357,0.1828839574312262,-0.5163937941553269,308800.0,0.2183566680808937,-0.007802201410468098,0.023431830324908365,0.015489851556539813,0.010217805071762509,-0.06813390203971537,-0.004063389272704776,184656.07134926142,2.051554004115096,1
2010-04-30,15.256860256663957,0.0,0.0018183264034805635,0.00020456412418279335,0.005270592172764266,-0.008311446318480797,0.20768237266566203,0.13559644915143143,-79600.0,-0.0461984910040627,0.0016153458654453393,0.011506438628654525,0.019360538311818054,0.0008524700861043399,-0.015075362435176154,0.006324119503402059,52528.03567463071,-0.7155358321510136,1
2010-05-03,15.281654148646698,0.0,0.007460941584841896,0.0016351431876973077,0.004826988291979362,-0.01448111832312915,0.2975735135691515,0.4328299014967485,-77800.0,-0.047340878666179864,0.005808920811558896,0.0004643170611591252,-0.0020143695909086157,-0.0011629304696180176,0.020408143405366452,0.007905708284615676,-12635.982162684646,-1.2405569140440447,0
