Date,Open,tomo prediction,Dividends,Pos,prediction,last
2019-07-26,98.9608235226938,1,0.0,0,1.0,1.0
2019-07-29,99.02706207045492,1,0.0,0,1.0,1.0
2019-07-30,98.60124131517628,1,0.0,1,1.0,1.0
2019-07-31,98.41198261476082,1,0.0,0,1.0,1.0
2019-08-01,98.61070413333309,1,0.0,0,1.0,1.0
2019-08-02,97.1534497331064,0,0.0,0,1.0,1.0
2019-08-06,95.0716554330467,1,0.0,1,0.0,1.0
2019-08-07,94.57958540954417,1,0.0,1,1.0,0.0
2019-08-08,96.42482435569376,1,0.0,0,1.0,1.0
2019-08-09,96.40589093456181,1,0.0,0,1.0,1.0
2019-08-12,95.06219156884336,1,0.0,1,1.0,1.0
2019-08-13,94.34302565536363,0,0.0,0,1.0,1.0
2019-08-14,94.38086880409608,0,0.0,0,0.0,1.0
2019-08-15,93.4440689086914,1,0.0,1,0.0,0.0
2019-08-16,94.61744190032013,1,0.0,1,1.0,0.0
2019-08-19,95.27983225127971,1,0.0,0,1.0,1.0
2019-08-20,94.81615708282278,1,0.0,1,1.0,1.0
2019-08-21,93.12235192973371,0,0.0,0,1.0,1.0
2019-08-22,94.62690954686464,1,0.0,0,0.0,1.0
2019-08-23,93.16964980979256,0,0.0,1,1.0,0.0
2019-08-26,93.30213401496712,1,0.0,1,0.0,1.0
2019-08-27,92.76275869659935,1,0.0,1,1.0,0.0
2019-08-28,92.43156010796407,1,0.0,1,1.0,1.0
2019-08-29,93.66171810210493,1,0.0,1,1.0,1.0
2019-08-30,94.05915582075724,1,0.0,0,1.0,1.0
2019-09-03,94.05915275412916,1,0.0,0,1.0,1.0
2019-09-04,94.41873125833686,1,0.0,1,1.0,1.0
2019-09-05,94.45657427758348,1,0.0,1,1.0,1.0
2019-09-06,95.28929342114307,1,0.0,1,1.0,1.0
2019-09-09,95.80027770996094,1,0.0,1,1.0,1.0
2019-09-10,95.71512483585293,1,0.0,1,1.0,1.0
2019-09-11,96.47212679004244,0,0.0,1,1.0,1.0
2019-09-12,97.44679352368676,1,0.0,1,0.0,1.0
2019-09-13,98.69587296060884,0,0.0,1,1.0,0.0
2019-09-16,98.88511604223005,1,0.0,1,0.0,1.0
2019-09-17,99.41502675842176,0,0.0,1,1.0,0.0
2019-09-18,100.22881918672869,1,0.0,1,0.0,1.0
2019-09-19,100.41808158183309,1,0.0,1,1.0,0.0
2019-09-20,101.26970738628368,1,0.0,0,1.0,1.0
2019-09-23,101.76178228304614,1,0.0,0,1.0,1.0
2019-09-24,101.72393390229205,1,0.0,1,1.0,1.0
2019-09-25,100.90066210549213,1,0.0,1,1.0,1.0
2019-09-26,101.53468162431506,1,0.0,0,1.0,1.0
2019-09-27,101.96996118696848,1,0.0,1,1.0,1.0
2019-09-30,101.62930283358196,1,0.0,0,1.0,1.0
2019-10-01,101.97941376558235,0,0.0,0,1.0,1.0
2019-10-02,100.30451637563256,0,0.0,0,0.0,1.0
2019-10-03,99.43395425009857,1,0.0,1,0.0,0.0
2019-10-04,99.78407331505643,1,0.0,0,1.0,0.0
2019-10-07,99.92600676484264,1,0.0,0,1.0,1.0
2019-10-08,99.36771713104505,1,0.0,1,1.0,1.0
2019-10-09,99.73676155117654,1,0.0,1,1.0,1.0
2019-10-10,99.49073364849356,1,0.0,1,1.0,1.0
2019-10-11,100.58840385482927,1,0.0,1,1.0,1.0
2019-10-15,101.07099871384541,1,0.0,1,1.0,1.0
2019-10-16,101.27918680992263,1,0.0,0,1.0,1.0
2019-10-17,101.26970963178402,1,0.0,1,1.0,1.0
2019-10-18,101.47789485367376,1,0.0,1,1.0,1.0
2019-10-21,101.33595277126074,1,0.0,0,1.0,1.0
2019-10-22,102.13082003726795,1,0.0,1,1.0,1.0
2019-10-23,101.3247143910078,1,1.05,0,1.0,1.0
2019-10-24,101.85986392515954,1,0.0,1,1.0,1.0
2019-10-25,100.82780010397377,1,0.0,0,1.0,1.0
2019-10-28,101.53496188832129,1,0.0,1,1.0,1.0
2019-10-29,100.81823694363753,1,0.0,1,1.0,1.0
2019-10-30,101.11448244425192,1,0.0,0,1.0,1.0
2019-10-31,101.50628137199429,1,0.0,1,1.0,1.0
2019-11-01,101.84075421219559,1,0.0,1,1.0,1.0
2019-11-04,102.39501789603642,1,0.0,1,1.0,1.0
2019-11-05,102.55746934298828,1,0.0,1,1.0,1.0
2019-11-06,103.00661561510128,1,0.0,1,1.0,1.0
2019-11-07,103.44619351172254,1,0.0,0,1.0,1.0
2019-11-08,103.81889117051531,1,0.0,0,1.0,1.0
2019-11-11,103.40797288407269,1,0.0,1,1.0,1.0
2019-11-12,103.44620124775972,1,0.0,0,1.0,1.0
2019-11-13,103.01617121147072,1,0.0,1,1.0,1.0
2019-11-14,103.53220246798989,1,0.0,1,1.0,1.0
2019-11-15,103.54176038369879,1,0.0,0,1.0,1.0
2019-11-18,103.62776923599428,1,0.0,1,1.0,1.0
2019-11-19,104.1246975145179,1,0.0,0,1.0,1.0
2019-11-20,103.87623074082468,1,0.0,1,1.0,1.0
2019-11-21,103.97179389496985,1,0.0,1,1.0,1.0
2019-11-22,104.40182495117188,1,0.0,1,1.0,1.0
2019-11-25,104.392272973404,1,0.0,0,1.0,1.0
2019-11-26,104.26803506810036,0,0.0,1,1.0,1.0
2019-11-27,103.85711673400156,1,0.0,1,0.0,1.0
2019-11-29,103.73289476971888,1,0.0,0,1.0,0.0
2019-12-02,103.83800521808097,1,0.0,0,1.0,1.0
2019-12-03,102.70082238778058,1,0.0,0,1.0,1.0
2019-12-04,100.97113949793766,1,0.0,0,1.0,1.0
2019-12-05,100.10151045404,0,0.0,1,1.0,1.0
2019-12-06,100.44554898370559,1,0.0,0,0.0,1.0
2019-12-09,100.10151680329454,1,0.0,0,1.0,0.0
2019-12-10,99.76705838311932,1,0.0,0,1.0,1.0
2019-12-11,99.11722700609093,1,0.0,1,1.0,1.0
2019-12-12,98.90698352491998,1,0.0,1,1.0,1.0
2019-12-13,99.57592468388592,1,0.0,0,1.0,1.0
2019-12-16,100.5315430129876,1,0.0,0,1.0,1.0
2019-12-17,99.862610955796,1,0.0,0,1.0,1.0
2019-12-18,99.862616664231,1,0.0,0,1.0,1.0
2019-12-19,99.13633357873665,1,0.0,1,1.0,1.0
2019-12-20,99.20323163570856,1,0.0,0,1.0,1.0
2019-12-23,99.76704699788392,0,0.0,0,1.0,1.0
2019-12-24,98.82098626637037,1,0.0,1,0.0,1.0
2019-12-27,99.07899875351406,1,0.0,0,1.0,0.0
2019-12-30,98.90698775045179,1,0.0,0,1.0,1.0
2019-12-31,98.42917523534918,1,0.0,1,1.0,1.0
2020-01-02,98.70630890673931,1,0.0,0,1.0,1.0
2020-01-03,98.32406334761521,1,0.0,1,1.0,1.0
2020-01-06,98.18072112519249,1,0.0,1,1.0,1.0
2020-01-07,98.85920250623802,1,0.0,1,1.0,1.0
2020-01-08,98.6298594730893,1,0.0,1,1.0,1.0
2020-01-09,99.86261628835912,1,0.0,0,1.0,1.0
2020-01-10,99.67148590087892,1,0.0,1,1.0,1.0
2020-01-13,99.92950680692444,1,0.0,1,1.0,1.0
2020-01-14,100.16840996773443,1,0.0,1,1.0,1.0
2020-01-15,100.34043451881128,1,0.0,1,1.0,1.0
2020-01-16,100.86602728238094,1,0.0,1,1.0,1.0
2020-01-17,101.77386357110645,1,0.0,0,1.0,1.0
2020-01-21,102.39501978292904,1,0.0,0,1.0,1.0
2020-01-22,102.18477403931116,1,0.0,1,1.0,1.0
2020-01-23,101.86942107109402,1,0.0,0,1.0,1.0
2020-01-24,102.47071571852256,1,1.05,0,1.0,1.0
2020-01-27,100.90730517873268,0,0.0,1,1.0,1.0
2020-01-28,101.94957520074273,1,0.0,1,0.0,1.0
2020-01-29,101.82411407378152,1,0.0,0,1.0,0.0
2020-01-30,101.62145171467468,1,0.0,0,1.0,1.0
2020-01-31,101.33193118224972,1,0.0,1,1.0,1.0
2020-02-03,101.13892243326174,1,0.0,1,1.0,1.0
2020-02-04,102.06538869499636,1,0.0,1,1.0,1.0
2020-02-05,103.23311159562486,1,0.0,1,1.0,1.0
2020-02-06,103.40682097688787,1,0.0,0,1.0,1.0
2020-02-07,103.31996305833607,1,0.0,1,1.0,1.0
2020-02-10,103.175210552709,1,0.0,1,1.0,1.0
2020-02-11,103.79285675364021,1,0.0,1,1.0,1.0
2020-02-12,104.22713257326504,1,0.0,1,1.0,1.0
2020-02-13,103.90864927337185,1,0.0,0,1.0,1.0
2020-02-14,104.43944791805346,1,0.0,0,1.0,1.0
2020-02-18,103.89900940955391,1,0.0,0,1.0,1.0
2020-02-19,104.22713534011801,1,0.0,1,1.0,1.0
2020-02-20,104.17887845633794,1,0.0,1,1.0,1.0
2020-02-21,105.1922039477384,1,0.0,0,1.0,1.0
2020-02-24,103.26207040722528,0,0.0,0,1.0,1.0
2020-02-25,104.2271396134651,0,0.0,0,0.0,1.0
2020-02-26,102.52861010040128,0,0.0,0,0.0,0.0
2020-02-27,99.31495830664619,0,0.0,0,0.0,0.0
2020-02-28,96.50660555609778,1,0.0,1,0.0,0.0
2020-03-02,96.00477292316843,0,0.0,0,1.0,0.0
2020-03-03,99.49830842465755,1,0.0,1,0.0,1.0
2020-03-04,98.38847569266079,0,0.0,0,1.0,0.0
2020-03-05,96.27498747936932,1,0.0,0,0.0,1.0
2020-03-06,94.57646609575322,1,0.0,0,1.0,0.0
2020-03-09,88.78607168830263,1,0.0,1,1.0,1.0
2020-03-10,89.55813486166132,0,0.0,0,1.0,1.0
2020-03-11,87.52183989143576,1,0.0,0,0.0,1.0
2020-03-12,77.21493205674098,1,0.0,1,1.0,0.0
2020-03-13,81.49017874194263,1,0.0,0,1.0,1.0
2020-03-16,75.27514927363342,1,0.0,1,1.0,1.0
2020-03-17,82.46488853292115,0,0.0,0,1.0,1.0
2020-03-18,79.810959512509,1,0.0,1,0.0,1.0
2020-03-19,76.24022250325739,1,0.0,0,1.0,0.0
2020-03-20,79.80130375588348,1,0.0,0,1.0,1.0
2020-03-23,74.79262566483969,1,0.0,1,1.0,1.0
2020-03-24,73.7599986762432,1,0.0,1,1.0,1.0
2020-03-25,79.76270906142805,1,0.0,1,1.0,1.0
2020-03-26,82.03061081419172,0,0.0,0,1.0,1.0
2020-03-27,80.30314768269052,1,0.0,1,0.0,1.0
2020-03-30,80.38035646279987,1,0.0,1,1.0,0.0
2020-03-31,81.32610875708586,0,0.0,0,1.0,1.0
2020-04-01,80.40929962932906,1,0.0,1,0.0,1.0
2020-04-02,80.1487358966527,1,0.0,0,1.0,0.0
2020-04-03,80.10048260009165,1,0.0,1,1.0,1.0
2020-04-06,82.26222283500236,1,0.0,0,1.0,1.0
2020-04-07,85.87157370162416,0,0.0,1,1.0,1.0
2020-04-08,83.85458398212012,1,0.0,1,0.0,1.0
2020-04-09,84.98371121125355,0,0.0,0,1.0,0.0
2020-04-13,85.3697408759388,1,0.0,1,0.0,1.0
2020-04-14,84.92580324281134,0,0.0,0,1.0,0.0
2020-04-15,82.89917396158283,1,0.0,0,0.0,1.0
2020-04-16,82.52280213889188,1,0.0,1,1.0,0.0
2020-04-17,83.10183909689552,0,0.0,0,1.0,1.0
2020-04-20,82.91847369686215,0,0.0,0,0.0,1.0
2020-04-21,82.03060796695368,1,0.0,1,0.0,0.0
2020-04-22,82.22261396390303,0,1.08,0,1.0,0.0
2020-04-23,81.14716949562987,1,0.0,1,0.0,1.0
2020-04-24,80.61921848577389,1,0.0,1,1.0,0.0
2020-04-27,81.83153873968202,1,0.0,1,1.0,1.0
2020-04-28,84.10953209273795,0,0.0,1,1.0,1.0
2020-04-29,85.30229402188462,0,0.0,0,0.0,1.0
2020-04-30,84.97966402575706,1,0.0,0,0.0,0.0
2020-05-01,82.61368172186614,1,0.0,1,1.0,0.0
2020-05-04,82.02707810029321,1,0.0,0,1.0,1.0
2020-05-05,84.08019960826546,0,0.0,0,1.0,1.0
2020-05-06,83.60113445041904,1,0.0,0,0.0,1.0
2020-05-07,83.3567196797713,0,0.0,1,1.0,0.0
2020-05-08,83.21984627820477,1,0.0,1,0.0,1.0
2020-05-11,82.92653810519913,0,0.0,0,1.0,0.0
2020-05-12,84.81345923527023,1,0.0,0,0.0,1.0
2020-05-13,82.91676375689265,1,0.0,1,1.0,0.0
2020-05-14,80.07172530736517,0,0.0,0,1.0,1.0
2020-05-15,80.87342009097597,1,0.0,1,0.0,1.0
2020-05-19,83.3664858599449,1,0.0,1,1.0,0.0
2020-05-20,82.61367957235653,0,0.0,0,1.0,1.0
2020-05-21,84.07041968349529,0,0.0,0,0.0,1.0
2020-05-22,82.02707416803858,1,0.0,1,0.0,0.0
2020-05-26,82.57457478299294,0,0.0,1,1.0,0.0
2020-05-27,85.0480923971873,0,0.0,0,0.0,1.0
2020-05-28,89.95603443757588,0,0.0,0,0.0,0.0
2020-05-29,88.34286701135186,1,0.0,1,0.0,0.0
2020-06-01,87.16966420147976,0,0.0,1,1.0,0.0
2020-06-02,89.95603415399843,0,0.0,1,0.0,1.0
2020-06-03,93.31923453940495,0,0.0,1,0.0,0.0
2020-06-04,92.17535682618102,0,0.0,1,0.0,0.0
2020-06-05,95.99807675537262,0,0.0,0,0.0,0.0
2020-06-08,95.67544973077398,0,0.0,0,0.0,0.0
2020-06-09,92.8792850651054,1,0.0,0,0.0,0.0
2020-06-10,92.46866767301401,1,0.0,0,1.0,0.0
2020-06-11,88.56773255275574,1,0.0,1,1.0,1.0
2020-06-12,90.52308518862907,0,0.0,1,1.0,1.0
2020-06-15,87.7660335870919,0,0.0,1,0.0,1.0
2020-06-16,91.64740984809127,0,0.0,0,0.0,0.0
2020-06-17,90.81639021995278,1,0.0,1,0.0,0.0
2020-06-18,89.46719871264237,0,0.0,0,1.0,0.0
2020-06-19,91.98959423424415,1,0.0,0,0.0,1.0
2020-06-22,89.94626305042748,1,0.0,1,1.0,0.0
2020-06-23,90.82616579223081,1,0.0,0,1.0,1.0
2020-06-24,89.9462621415397,1,0.0,1,1.0,1.0
2020-06-25,89.12501639318936,0,0.0,0,1.0,1.0
2020-06-26,90.28844565111756,1,0.0,1,0.0,1.0
2020-06-29,89.83871691618845,0,0.0,0,1.0,0.0
2020-06-30,89.52585617095079,1,0.0,1,0.0,1.0
2020-07-02,90.50353380146231,0,0.0,1,1.0,0.0
2020-07-06,91.27590413230268,1,0.0,0,0.0,1.0
2020-07-07,90.72840446254871,0,0.0,0,1.0,0.0
2020-07-08,90.34710567796127,1,0.0,0,0.0,1.0
2020-07-09,89.63339494939426,1,0.0,1,1.0,0.0
2020-07-10,89.20321495526865,1,0.0,1,1.0,1.0
2020-07-13,91.29545266970972,0,0.0,1,1.0,1.0
2020-07-14,91.0217049115811,1,0.0,1,0.0,1.0
2020-07-15,93.41700713829896,1,0.0,0,1.0,0.0
2020-07-16,93.07481806301114,0,0.0,1,1.0,1.0
2020-07-17,93.79830870271721,1,0.0,0,0.0,1.0
2020-07-20,93.59299846135019,1,0.0,1,1.0,0.0
2020-07-21,93.270361125701,1,0.0,0,1.0,1.0
2020-07-22,93.46589318686695,1,0.0,0,1.0,1.0
2020-07-23,93.39746175252476,1,0.0,0,1.0,1.0
2020-07-24,92.89783549860584,1,1.08,0,1.0,1.0
2020-07-27,92.34404059172928,1,0.0,0,1.0,1.0
2020-07-28,92.16603531186726,1,0.0,1,1.0,1.0
2020-07-29,91.61224986284715,1,0.0,1,1.0,1.0
2020-07-30,90.9793555485313,1,0.0,0,1.0,1.0
2020-07-31,91.81002958702602,1,0.0,1,1.0,1.0
2020-08-04,91.1771293212045,1,0.0,1,1.0,1.0
2020-08-05,91.91881559479452,1,0.0,1,1.0,1.0
2020-08-06,92.43304895802576,0,0.0,1,1.0,1.0
2020-08-07,93.47139452371664,1,0.0,1,0.0,1.0
2020-08-10,94.34163600063124,1,0.0,1,1.0,0.0
2020-08-11,95.80521554581148,1,0.0,1,1.0,1.0
2020-08-12,97.25890525267393,0,0.0,0,1.0,1.0
2020-08-13,96.784233807929,1,0.0,0,0.0,1.0
2020-08-14,95.93377946838476,1,0.0,0,1.0,0.0
2020-08-17,96.45789480901274,1,0.0,1,1.0,1.0
2020-08-18,96.21066758369189,1,0.0,1,1.0,1.0
2020-08-19,96.25022491800458,1,0.0,1,1.0,1.0
2020-08-20,96.22056227310085,1,0.0,0,1.0,1.0
2020-08-21,96.59634385829422,1,0.0,1,1.0,1.0
2020-08-24,97.21934584539954,1,0.0,1,1.0,1.0
2020-08-25,98.14892008407604,1,0.0,1,1.0,1.0
2020-08-26,100.89807825606708,1,0.0,1,1.0,1.0
2020-08-27,100.3838508814621,1,0.0,0,1.0,1.0
2020-08-28,101.0563079198274,1,0.0,0,1.0,1.0
2020-08-31,99.87950618547023,0,0.0,0,1.0,1.0
2020-09-01,97.7929197219035,1,0.0,1,0.0,1.0
2020-09-02,98.18848329150408,1,0.0,0,1.0,0.0
2020-09-03,98.14892350206064,0,0.0,0,1.0,1.0
2020-09-04,97.28857013448722,0,0.0,0,0.0,1.0
2020-09-08,95.30087790487549,1,0.0,1,0.0,0.0
2020-09-09,95.93377313366493,1,0.0,0,1.0,0.0
2020-09-10,96.576563715089,1,0.0,1,1.0,1.0
2020-09-11,95.52832324229496,1,0.0,1,1.0,1.0
2020-09-14,96.49744944742558,1,0.0,1,1.0,1.0
2020-09-15,96.91278862424824,1,0.0,0,1.0,1.0
2020-09-16,97.01167769974512,1,0.0,0,1.0,1.0
2020-09-17,95.0239777440792,1,0.0,0,1.0,1.0
2020-09-18,95.37009819290955,1,0.0,0,1.0,1.0
2020-09-21,93.45162110687595,0,0.0,0,1.0,1.0
2020-09-22,93.30327894870935,1,0.0,0,0.0,1.0
2020-09-23,93.94607444701964,0,0.0,1,1.0,0.0
2020-09-24,92.47260130275744,1,0.0,1,0.0,1.0
2020-09-25,92.6308240589224,1,0.0,1,1.0,0.0
2020-09-28,94.5394121869145,1,0.0,0,1.0,1.0
2020-09-29,94.39108038451393,0,0.0,0,1.0,1.0
2020-09-30,92.71982866927162,1,0.0,1,0.0,1.0
2020-10-01,92.80883261417752,1,0.0,1,1.0,0.0
2020-10-02,91.56280446035122,1,0.0,1,1.0,1.0
2020-10-05,93.94606883691746,1,0.0,1,1.0,1.0
2020-10-06,94.89542148979035,0,0.0,1,1.0,1.0
2020-10-07,95.97333176880718,1,0.0,1,0.0,1.0
2020-10-08,96.91279073353769,1,0.0,0,1.0,0.0
2020-10-09,96.56667145804659,1,0.0,0,1.0,1.0
2020-10-13,96.7743431199443,1,0.0,0,1.0,1.0
2020-10-14,96.25022485735907,1,0.0,0,1.0,1.0
2020-10-15,95.18220799174169,1,0.0,1,1.0,1.0
2020-10-16,96.10188790686877,1,0.0,0,1.0,1.0
2020-10-19,96.34911145552044,1,0.0,0,1.0,1.0
2020-10-20,94.92508800939191,1,0.0,1,1.0,1.0
2020-10-21,94.70752681515353,1,0.0,1,1.0,1.0
2020-10-22,95.63709741287896,1,0.0,1,1.0,1.0
2020-10-23,96.75,1,1.08,0,1.0,1.0
2020-10-26,95.70999908447266,0,0.0,0,1.0,1.0
2020-10-27,94.37999725341795,1,0.0,0,0.0,1.0
2020-10-28,92.0,0,0.0,1,1.0,0.0
2020-10-29,91.41999816894531,0,0.0,1,0.0,1.0
2020-10-30,92.55999755859376,1,0.0,1,0.0,0.0
2020-11-02,93.18000030517578,1,0.0,1,1.0,0.0
2020-11-03,94.0,1,0.0,1,1.0,1.0
2020-11-04,94.86000061035156,0,0.0,0,1.0,1.0
2020-11-05,97.1999969482422,0,0.0,1,0.0,1.0
2020-11-06,96.80999755859376,1,0.0,1,0.0,0.0
2020-11-09,98.63999938964844,1,0.0,1,1.0,0.0
2020-11-10,98.13999938964844,0,0.0,1,1.0,1.0
2020-11-11,99.98999786376952,1,0.0,1,0.0,1.0
2020-11-12,99.5999984741211,1,0.0,1,1.0,0.0
2020-11-13,100.4499969482422,1,0.0,1,1.0,1.0
2020-11-16,101.38999938964844,1,0.0,1,1.0,1.0
2020-11-17,101.01000213623048,0,0.0,1,1.0,1.0
2020-11-18,103.33999633789062,0,0.0,0,0.0,1.0
2020-11-19,103.77999877929688,1,0.0,1,0.0,0.0
2020-11-20,104.1500015258789,1,0.0,1,1.0,0.0
2020-11-23,104.62999725341795,1,0.0,1,1.0,1.0
2020-11-24,106.72000122070312,1,0.0,0,1.0,1.0
2020-11-25,107.0999984741211,1,0.0,0,1.0,1.0
2020-11-27,107.87000274658205,1,0.0,0,1.0,1.0
2020-11-30,107.51000213623048,1,0.0,1,1.0,1.0
2020-12-01,107.8000030517578,1,0.0,0,1.0,1.0
2020-12-02,107.0,1,0.0,0,1.0,1.0
2020-12-03,106.16000366210938,1,0.0,0,1.0,1.0
2020-12-04,105.83999633789062,1,0.0,1,1.0,1.0
2020-12-07,104.87000274658205,1,0.0,1,1.0,1.0
2020-12-08,105.5500030517578,1,0.0,1,1.0,1.0
2020-12-09,106.0199966430664,1,0.0,1,1.0,1.0
2020-12-10,105.87000274658205,1,0.0,0,1.0,1.0
2020-12-11,105.91000366210938,1,0.0,0,1.0,1.0
2020-12-14,106.9800033569336,1,0.0,0,1.0,1.0
2020-12-15,105.27999877929688,1,0.0,1,1.0,1.0
2020-12-16,104.66000366210938,1,0.0,0,1.0,1.0
2020-12-17,104.87999725341795,1,0.0,0,1.0,1.0
2020-12-18,104.55999755859376,1,0.0,0,1.0,1.0
2020-12-21,103.3499984741211,1,0.0,0,1.0,1.0
2020-12-22,103.86000061035156,1,0.0,1,1.0,1.0
2020-12-23,103.5999984741211,1,0.0,1,1.0,1.0
2020-12-24,104.88999938964844,1,0.0,1,1.0,1.0
2020-12-29,105.5500030517578,1,0.0,0,1.0,1.0
2020-12-30,105.41999816894531,1,0.0,0,1.0,1.0
2020-12-31,104.7300033569336,1,0.0,1,1.0,1.0
2021-01-04,105.0,1,0.0,1,1.0,1.0
2021-01-05,104.51000213623048,1,0.0,1,1.0,1.0
2021-01-06,105.8499984741211,1,0.0,1,1.0,1.0
2021-01-07,107.72000122070312,1,0.0,0,1.0,1.0
2021-01-08,108.25,1,0.0,0,1.0,1.0
2021-01-11,107.6999969482422,1,0.0,1,1.0,1.0
2021-01-12,108.0,1,0.0,1,1.0,1.0
2021-01-13,108.30999755859376,1,0.0,0,1.0,1.0
2021-01-14,108.27999877929688,1,0.0,1,1.0,1.0
2021-01-15,108.0199966430664,1,0.0,0,1.0,1.0
2021-01-19,108.58000183105469,1,0.0,1,1.0,1.0
2021-01-20,108.04000091552734,0,0.0,0,1.0,1.0
