Date,Open,High,Low,Volume,Oil Close,Gold Close,CAD Close,TSX Close,Bar Close
2010-03-02,34.472907088435434,35.448070705909736,34.259055303441265,4977700.0,79.68000030517578,1136.9000244140625,1.0345100164413452,11828.2998046875,35.02892303466797
2010-03-03,35.37964011834307,35.7046957478427,34.94338064607159,3559200.0,80.87000274658203,1142.699951171875,1.0318000316619873,11852.900390625,35.456626892089844
2010-03-04,35.39674403797009,35.50794460312475,34.78940256287527,3138200.0,80.20999908447266,1132.5999755859375,1.0312000513076782,11825.0,35.020362854003906
2010-03-05,35.396750009323924,35.69614121696831,35.16578967923278,2822500.0,81.5,1134.800048828125,1.0288000106811523,11975.099609375,35.54216766357422
2010-03-08,35.34541319225939,35.79877780949069,34.79795329300989,2958300.0,81.87000274658203,1123.5999755859375,1.027899980545044,11963.7998046875,34.934818267822266
2010-03-09,34.558439511387384,34.98614295453269,34.447235702496485,3820600.0,81.48999786376953,1122.0,1.0268000364303589,11918.7001953125,34.67819595336914
2010-03-10,34.72950745172906,34.917697952245184,33.8142226297744,4555400.0,82.08999633789062,1107.800048828125,1.0254000425338745,11961.099609375,33.93397903442383
2010-03-11,33.95966110931879,34.48145994070206,33.83990464240178,3321800.0,82.11000061035156,1108.0,1.0234999656677246,11979.7001953125,34.25905227661133
2010-03-12,34.21627426147461,34.3702477567007,33.66881439538992,3739000.0,81.23999786376953,1101.5,1.0189000368118286,12013.7998046875,34.21627426147461
2010-03-15,34.216294967288036,34.22484760525698,33.71160448599573,2539400.0,79.80000305175781,1105.0999755859375,1.0189000368118286,12008.7998046875,34.1050910949707
2010-03-16,34.54132099043238,35.01179398917636,34.35313048568785,3236400.0,81.69999694824219,1122.199951171875,1.0132999420166016,12089.400390625,34.76372528076172
2010-03-17,34.77231111655875,35.054593853628816,34.635446067014435,3937900.0,82.93000030517578,1124.0,1.010200023651123,12100.7001953125,34.712432861328125
2010-03-18,34.67819605288591,35.03746537986217,34.21627554981501,2633600.0,82.19999694824219,1127.4000244140625,1.0135999917984009,12040.0,34.49000549316406
2010-03-19,34.31892433764641,34.4643452092617,33.73724737742203,9373800.0,80.68000030517578,1107.4000244140625,1.0164999961853027,11948.0,34.33603286743164
2010-03-22,34.07086191516907,34.353144524526805,33.66881958641246,3117800.0,81.25,1099.300048828125,1.0168100595474243,11967.2001953125,34.29326629638672
2010-03-23,34.17349522785101,34.55842886067102,33.66024929638522,3519800.0,81.91000366210938,1103.5,1.0164300203323364,12044.5,33.73723602294922
2010-03-24,33.4464077298753,33.50628595047439,32.50546146635958,5573100.0,80.61000061035156,1088.5999755859375,1.0234999656677246,11963.0,32.63377380371094
2010-03-25,32.813404153933675,32.92460794748516,32.2060661315918,3571200.0,80.52999877929688,1092.699951171875,1.0236899852752686,11958.099609375,32.2060661315918
2010-03-26,32.45413215620146,33.07002608385373,32.30871456946018,3601500.0,80.0,1104.199951171875,1.0262600183486938,11957.400390625,32.86472702026367
2010-03-29,33.061480233787876,33.078585501404476,32.65943791930755,3195200.0,82.16999816894531,1110.300048828125,1.0213099718093872,12029.7001953125,33.018707275390625
2010-03-30,33.06148336612617,33.10425306545695,32.616671314224426,1994800.0,82.37000274658203,1104.5,1.0189000368118286,12044.2001953125,32.9759407043457
2010-03-31,33.30099183269295,33.60893884761985,33.14701832522951,2944300.0,83.76000213623047,1113.300048828125,1.0155999660491943,12037.7001953125,33.335208892822266
2010-04-01,33.660261296942984,34.070859493749026,33.38653134115127,2666100.0,84.87000274658203,1125.0999755859375,1.0082999467849731,12151.099609375,33.96820831298828
2010-04-05,34.147831559823025,34.25048270623984,33.76290118167079,2450600.0,86.62000274658203,1132.9000244140625,1.0018999576568604,12186.400390625,33.95964431762695
2010-04-06,33.80567011905825,33.942535048158994,33.62603551144801,2337000.0,86.83999633789062,1135.0999755859375,1.0009000301361084,12156.7001953125,33.73723602294922
2010-04-07,34.21628829032608,35.157234913062226,34.08797590398954,5443100.0,85.87999725341797,1152.300048828125,1.0042999982833862,12110.900390625,34.96904754638672
2010-04-08,34.99470040644728,35.25987775243528,34.72952306045927,2051700.0,85.38999938964844,1152.199951171875,1.0013999938964844,12113.5,35.1572265625
2010-04-09,35.413850338310475,35.995527346762934,35.11445593692304,2764400.0,84.91999816894531,1161.0999755859375,1.0023000240325928,12176.7998046875,35.49083709716797
2010-04-12,35.37964685770486,35.75602489931792,34.857847876594086,2218300.0,84.33999633789062,1161.5999755859375,1.0026999711990356,12148.7001953125,34.98616027832031
2010-04-13,34.678201354286394,34.763740750990365,34.04519872407302,2458600.0,84.05000305175781,1152.800048828125,1.0013999938964844,12101.5,34.56699752807617
2010-04-14,35.105908889849424,35.319760669251835,34.49857061949516,2773700.0,85.83999633789062,1159.0,0.9983000159263611,12204.400390625,34.780853271484375
2010-04-15,34.53277606528424,34.91770982765602,34.284710541194336,2645500.0,85.51000213623047,1159.699951171875,1.0018999576568604,12211.5,34.33603286743164
2010-04-16,34.10509569292946,34.25906930209018,33.50630979765115,4006400.0,83.23999786376953,1136.300048828125,1.0126999616622925,12070.7001953125,33.916908264160156
2010-04-19,33.53196041984672,34.010986328125,33.2411218627695,2979400.0,81.44999694824219,1135.199951171875,1.0144000053405762,12103.0,34.010986328125
2010-04-20,34.01953828833994,34.08796915454907,33.38653564453125,3407100.0,83.44999694824219,1138.5999755859375,0.9979000091552734,12113.5,33.38653564453125
2010-04-21,33.56616993139723,34.045195731827825,33.37797935944605,2764800.0,83.68000030517578,1148.199951171875,0.9990000128746033,12134.599609375,33.78002166748047
2010-04-22,33.53194858058224,34.41301657632825,33.28387981531379,2995300.0,83.69999694824219,1142.300048828125,1.0016000270843506,12160.900390625,34.37024688720703
2010-04-23,34.42157990105566,34.8321748788486,33.951103429827356,3094800.0,85.12000274658203,1153.0999755859375,0.9990000128746033,12239.599609375,34.56699752807617
2010-04-26,34.60120981304636,34.88349239367695,34.39591072094544,1701100.0,84.19999694824219,1153.5,1.0002000331878662,12281.0,34.72951889038086
2010-04-27,34.43012987925374,35.58492796126078,34.318926061622705,4085100.0,82.44000244140625,1161.699951171875,1.0156999826431274,12146.7001953125,35.439510345458984
2010-04-28,36.12384078976688,37.039126109205995,35.92709755189034,5341000.0,83.22000122070312,1171.300048828125,1.01010000705719,12076.900390625,36.36335372924805
2010-04-29,36.722604264079145,37.30428099198293,36.483091468983616,5585100.0,85.16999816894531,1168.4000244140625,1.003999948501587,12200.2998046875,36.808143615722656
2010-04-30,37.36418355975351,38.4077812986499,37.270088253706234,6392200.0,86.1500015258789,1180.0999755859375,1.0180000066757202,12210.7001953125,37.894535064697266
2010-05-03,38.219583004992735,38.219583004992735,36.782499059748424,3221400.0,86.19000244140625,1182.699951171875,1.0108000040054321,12196.5,37.07333755493164
2010-05-04,37.49248993581548,38.12548928103217,36.78250056785981,4550500.0,82.73999786376953,1168.5999755859375,1.0247000455856323,12030.900390625,37.5523681640625
2010-05-05,36.782500368460155,37.971515555946276,36.73973067181824,5140900.0,79.97000122070312,1174.5999755859375,1.030500054359436,11875.099609375,37.74911117553711
2010-05-06,37.749108473002174,39.819191662961295,37.629352025730945,9588200.0,77.11000061035156,1196.9000244140625,1.0514999628067017,11842.400390625,39.45136642456055
2010-05-07,38.70717140458601,39.37438790062164,38.125494313589115,7738100.0,75.11000061035156,1210.0,1.0424000024795532,11692.400390625,38.236698150634766
2010-05-10,37.80042760063745,38.595956233741326,37.175980990491496,4458200.0,76.80000305175781,1200.4000244140625,1.024399995803833,11947.900390625,38.450538635253906
2010-05-11,39.408597313935935,40.65749065840805,39.34016645581945,7135000.0,76.37000274658203,1219.9000244140625,1.021399974822998,12000.599609375,40.09292221069336
2010-05-12,40.68316157975438,41.05098688231281,39.79353744039823,6830700.0,75.6500015258789,1242.699951171875,1.0187000036239624,12196.0,39.81919860839844
2010-05-13,39.63955877770433,39.81064082284933,38.88679973693751,3843900.0,74.4000015258789,1228.800048828125,1.021299958229065,12116.599609375,39.1434211730957
2010-05-14,39.93040360450029,40.52063332752764,39.0407794392354,5570600.0,71.61000061035156,1227.4000244140625,1.0351999998092651,12015.0,40.27256774902344
2010-05-17,40.41798088825814,40.41798088825814,39.08354478897068,3973000.0,70.08000183105469,1227.699951171875,1.0328999757766724,11813.0,39.237518310546875
2010-05-18,38.61307512194351,39.776429274434626,38.60452248690419,5151600.0,69.41000366210938,1214.300048828125,1.0406500101089478,11764.5,39.43426513671875
2010-05-19,39.21186148146302,39.348726486543626,37.41550788189019,6757700.0,69.87000274658203,1192.5999755859375,1.0435600280761719,11665.7998046875,38.03139877319336
2010-05-20,37.75765524861616,38.57029235303357,37.27862953384898,5112800.0,68.01000213623047,1187.800048828125,1.0713000297546387,11406.0,37.49248123168945
2010-05-21,36.79105246005983,37.518150344726116,36.61141777894128,2946600.0,70.04000091552734,1175.699951171875,1.0580999851226807,11521.400390625,37.1075553894043
2010-05-25,37.63789562432322,38.89534454506076,37.595125941010025,4936200.0,68.75,1197.800048828125,1.0677000284194946,11518.099609375,38.74992370605469
2010-05-26,39.52321085344722,39.54039525147676,38.517948150634766,4327000.0,71.51000213623047,1213.300048828125,1.0700000524520874,11543.900390625,38.517948150634766
2010-05-27,38.5636941661438,38.977985916821034,38.382442142565914,3722600.0,74.55000305175781,1211.9000244140625,1.0499000549316406,11749.099609375,38.50327682495117
2010-05-28,38.50329331658244,38.57234032502027,37.925008569980214,2615600.0,73.97000122070312,1212.199951171875,1.0540000200271606,11671.400390625,38.19257354736328
2010-06-01,38.71904463891923,39.51310281293757,38.649994384223355,4820600.0,72.58000183105469,1224.800048828125,1.0537999868392944,11572.0,38.76219940185547
2010-06-02,38.73632751309748,38.8398996569496,38.304773072464705,3041400.0,72.86000061035156,1220.5999755859375,1.0388000011444092,11780.7001953125,38.684539794921875
2010-06-03,38.736322974059675,38.822632535073026,37.75237949151315,2813500.0,74.61000061035156,1208.300048828125,1.0403000116348267,11811.900390625,38.054466247558594
2010-06-04,37.81278711215779,38.37380569937211,37.277657435586896,4019700.0,71.51000213623047,1216.199951171875,1.0614999532699585,11569.599609375,37.9077262878418
2010-06-07,37.89910131517864,39.720261123529575,37.63153644396416,4560000.0,71.44000244140625,1239.300048828125,1.0594600439071655,11504.7001953125,39.53900909423828
2010-06-08,39.70300138424281,40.617897818831345,39.12472011839334,4696500.0,71.98999786376953,1244.0,1.0481200218200684,11517.2001953125,39.2628173828125
2010-06-09,38.82263702070169,39.081569026157865,38.235722719001515,3290700.0,74.37999725341797,1228.5,1.0434999465942383,11450.599609375,38.451499938964844
2010-06-10,37.976778385923346,38.71905230844789,37.87320627586118,2806400.0,75.4800033569336,1220.800048828125,1.031000018119812,11635.900390625,38.17529296875
2010-06-11,38.59822605857985,38.83989546565544,38.29613600723662,2616800.0,73.77999877929688,1228.9000244140625,1.0324000120162964,11666.900390625,38.46012878417969
2010-06-14,37.97678388612688,38.06309344159596,37.19135507836375,3568500.0,75.12000274658203,1223.300048828125,1.0331300497055054,11667.2998046875,37.389869689941406
2010-06-15,37.2949260273212,38.08035481031564,37.05325664563011,3045100.0,76.94000244140625,1233.199951171875,1.0255999565124512,11907.5,37.99404525756836
2010-06-16,37.9767874725824,38.434234086266166,37.93363269077241,2526700.0,77.66999816894531,1229.300048828125,1.0250999927520752,11921.099609375,38.27024459838867
2010-06-17,39.047043469453065,39.866994193537955,38.84852554851805,4010400.0,76.79000091552734,1247.5,1.0286999940872192,11946.0,39.78931427001953
2010-06-18,40.43663649018192,40.97176619141981,40.117287230893375,9502600.0,77.18000030517578,1257.199951171875,1.021399974822998,11927.599609375,40.57473373413086
2010-06-21,40.56611204662415,40.652421606319635,39.35775845589546,3715800.0,77.81999969482422,1239.699951171875,1.023300051689148,11936.099609375,39.58216857910156
2010-06-22,39.49585811274959,40.074142733637686,39.487228473258206,2492200.0,77.20999908447266,1239.9000244140625,1.0281000137329102,11797.900390625,39.72026824951172
2010-06-23,39.58216885955701,40.436644701092014,39.58216885955701,2794400.0,76.3499984741211,1234.0999755859375,1.0390000343322754,11807.5,40.100032806396484
2010-06-24,40.22086626563711,40.859568186678786,40.07413935914698,3085400.0,76.51000213623047,1245.5,1.0425000190734863,11670.2001953125,40.177711486816406
2010-06-25,40.350328259923685,41.91255605806711,40.350328259923685,4302000.0,78.86000061035156,1255.800048828125,1.0348999500274658,11707.900390625,41.49826431274414
2010-06-28,41.472369583610096,42.1973809744853,40.82503810220359,4122100.0,78.25,1238.199951171875,1.0364999771118164,11607.0,41.308380126953125
2010-06-29,41.26523352119623,41.51553257458442,40.78189140077634,3840500.0,75.94000244140625,1242.0,1.0539000034332275,11263.7998046875,40.94588088989258
2010-06-30,40.94588469998877,42.07655853515624,40.94588469998877,3993100.0,75.62999725341797,1245.5,1.062600016593933,11294.400390625,41.705421447753906
2010-07-02,39.70300967571587,40.4625464348902,39.469969875997634,4155000.0,72.13999938964844,1207.4000244140625,1.0621999502182007,11196.099609375,39.659854888916016
2010-07-06,39.70301153736082,39.84110883709515,38.537815776633664,2710800.0,71.9800033569336,1194.800048828125,1.0537999868392944,11200.2001953125,39.219669342041016
2010-07-07,39.17651166164303,39.69437896679805,38.650014716360026,2800700.0,74.06999969482422,1198.5999755859375,1.0478999614715576,11397.2998046875,39.67711639404297
2010-07-08,39.77205914358882,39.78068878377011,37.838693785567514,4443700.0,75.44000244140625,1195.800048828125,1.0430999994277954,11433.400390625,38.330665588378906
2010-07-09,38.66726122740747,39.271437852874314,38.48600922751673,2619300.0,76.08999633789062,1209.5999755859375,1.033400058746338,11570.5,38.87440872192383
2010-07-12,38.744954913401465,39.59080117304424,38.744954913401465,2480200.0,74.94999694824219,1198.5,1.0362999439239502,11565.7998046875,39.01251983642578
2010-07-13,39.73753059401992,39.82384015843616,38.43423444084246,4202400.0,77.1500015258789,1213.300048828125,1.031000018119812,11672.7998046875,38.494651794433594
2010-07-14,38.66726875837796,38.891678862185714,38.2098222050367,2565400.0,77.04000091552734,1206.800048828125,1.0328500270843506,11620.2001953125,38.34791946411133
2010-07-15,38.641379071401595,38.719058990478516,38.14940734808064,2727100.0,76.62000274658203,1208.0999755859375,1.038140058517456,11741.7998046875,38.719058990478516
2010-07-16,38.063100954340456,38.227093751597835,37.77827673107624,2774400.0,76.01000213623047,1188.0,1.0569000244140625,11569.7001953125,37.97679138183594
2010-07-19,37.68332170774517,37.726476479661784,36.975572912318974,2585900.0,76.54000091552734,1181.699951171875,1.0550999641418457,11543.5,37.46754455566406
2010-07-20,37.415762447844926,38.209824198321485,37.28629811273905,2423300.0,77.44000244140625,1191.5,1.0435999631881714,11629.900390625,37.73511505126953
2010-07-21,37.76963593296559,38.14940587489798,37.484811769014755,2539200.0,76.55999755859375,1191.5999755859375,1.047760009765625,11513.2998046875,37.804161071777344
2010-07-22,37.890472513691414,38.40833640666965,37.752375256064,2078200.0,79.30000305175781,1195.5,1.0361700057983398,11667.7998046875,37.942256927490234
2010-07-23,38.209816148529406,38.39970108434589,37.76962894140897,2687700.0,78.9800033569336,1187.699951171875,1.0357999801635742,11714.2001953125,37.85594177246094
2010-07-26,38.05446742009505,38.05446742009505,37.174096042138245,2707300.0,78.9800033569336,1183.0,1.0318000316619873,11746.099609375,37.21725082397461
2010-07-27,36.98421043847288,36.98421043847288,35.6981801815568,3630500.0,77.5,1158.0,1.0351999998092651,11716.7001953125,35.76722717285156
2010-07-28,35.64639757335768,36.00027209722821,35.4478829177717,3948200.0,76.98999786376953,1160.4000244140625,1.0378899574279785,11696.599609375,35.92259216308594
2010-07-29,36.47499057494965,36.57856604168878,35.89670903523975,3600000.0,78.36000061035156,1168.4000244140625,1.034999966621399,11728.599609375,36.25058364868164
2010-07-30,36.42319878491116,36.67350117361004,36.09521645808155,2802900.0,78.94999694824219,1181.699951171875,1.0291999578475952,11713.400390625,36.47498321533203
2010-08-03,36.42318763958269,37.044623661972416,36.293720018148214,3517800.0,82.55000305175781,1185.199951171875,1.0236599445343018,11782.599609375,36.6475944519043
2010-08-04,37.225873249841655,37.70058230106543,37.08777601144023,4033300.0,82.47000122070312,1193.699951171875,1.0235999822616577,11845.099609375,37.441650390625
2010-08-05,37.52797122109472,37.55386343217967,37.05326202704373,3275500.0,82.01000213623047,1197.199951171875,1.017799973487854,11774.7998046875,37.502079010009766
2010-08-06,38.235713638199194,38.81399816246057,38.063091244725726,3978900.0,80.69999694824219,1203.4000244140625,1.016800045967102,11800.0,38.537803649902344
2010-08-09,38.52055396638226,38.54644618168979,37.96816475649229,1314900.0,81.4800033569336,1200.699951171875,1.0281699895858765,11863.599609375,38.39971923828125
2010-08-10,38.02857622055562,38.77947998046875,37.821428652735335,2351300.0,80.25,1196.199951171875,1.0269999504089355,11838.2998046875,38.77947998046875
2010-08-11,39.00389264467515,39.26282796619385,38.132154045393584,3375900.0,78.0199966430664,1197.5,1.030400037765503,11582.2001953125,38.22709655761719
2010-08-12,38.839886341327016,39.01250871689917,38.58095442421776,3829500.0,75.73999786376953,1214.800048828125,1.0476000308990479,11523.599609375,38.89167404174805
2010-08-13,38.72769671997322,38.89168952367277,38.451502126109965,2132000.0,75.38999938964844,1214.9000244140625,1.041599988937378,11528.2998046875,38.65001678466797
2010-08-16,39.01253195989412,39.4181909978007,38.94348165152709,1865100.0,75.23999786376953,1224.5,1.0409899950027466,11552.7998046875,39.349143981933594
2010-08-17,39.36639412056966,39.59943389892578,38.839897209376076,2364500.0,75.7699966430664,1226.5999755859375,1.0434800386428833,11728.599609375,39.59943389892578
2010-08-18,39.18513380922878,40.3675917312578,39.05566619544901,2297400.0,75.41999816894531,1229.699951171875,1.0323899984359741,11781.099609375,40.134552001953125
2010-08-19,40.35897954075099,40.72148707012144,39.86700762356956,2382300.0,74.43000030517578,1233.800048828125,1.0274800062179565,11710.2001953125,40.28129959106445
2010-08-20,40.11728245387553,40.52294450013868,39.84108799886587,1659300.0,73.45999908447266,1227.199951171875,1.0394999980926514,11722.099609375,40.47978973388672
2010-08-23,40.24674097282262,40.393467803504045,39.76339913926046,1943200.0,73.0999984741211,1226.9000244140625,1.048699975013733,11718.599609375,40.03096389770508
2010-08-24,39.48722714957366,40.497062853655166,39.31460473304299,2725400.0,71.62999725341797,1231.800048828125,1.0529099702835083,11557.400390625,40.09140396118164
2010-08-25,40.34170111748236,41.411954035970226,40.29854304952052,3536900.0,72.5199966430664,1239.5,1.0599900484085083,11648.099609375,41.394691467285156
2010-08-26,41.204799825303766,42.13695526123047,41.178904332293634,4362600.0,73.36000061035156,1235.4000244140625,1.0595799684524536,11653.2001953125,42.13695526123047
2010-08-27,42.14130470410425,42.60858073624449,41.821135556579,3436800.0,75.16999816894531,1236.0,1.0578900575637817,11879.7001953125,42.38359451293945
2010-08-30,42.34030993982592,42.643172064909244,42.158592664775924,1986300.0,74.69999694824219,1237.0999755859375,1.0487699508666992,11895.599609375,42.58259963989258
2010-08-31,43.006626495213645,43.828685395711105,42.96336093222975,4787700.0,71.91999816894531,1248.300048828125,1.0599900484085083,11913.900390625,43.222957611083984
2010-09-01,43.17968062030549,43.45658411125907,41.21539421195039,4168100.0,73.91000366210938,1246.300048828125,1.0643099546432495,12003.7998046875,41.27596664428711
2010-09-02,41.535554003645316,41.63074017638888,40.70484371580023,3074500.0,75.0199966430664,1251.5,1.0509999990463257,12111.099609375,41.19807815551758
2010-09-03,40.67023242434339,40.82599102536364,40.25487725527254,4109400.0,74.5999984741211,1249.199951171875,1.0525200366973877,12144.900390625,40.748111724853516
2010-09-07,41.37114905565314,41.93360777606121,41.03366986226868,1772400.0,74.08999633789062,1257.300048828125,1.035599946975708,12102.0,41.4749870300293
2010-09-08,41.33654980205987,41.734598260967005,40.791394468630024,3385700.0,74.66999816894531,1255.5999755859375,1.0478999614715576,12042.2998046875,40.84331512451172
2010-09-09,40.869259224475186,40.88656610359596,39.398207508706136,3903200.0,74.25,1248.9000244140625,1.0369999408721924,12033.5,39.536659240722656
2010-09-10,39.372260305195525,40.17701226342172,39.216501648703314,3452500.0,76.44999694824219,1244.5,1.033400058746338,12097.099609375,40.11643981933594
2010-09-13,39.71839064769788,40.02125286249328,39.199194035397895,2150600.0,77.19000244140625,1245.0999755859375,1.032099962234497,12149.900390625,39.285728454589844
2010-09-14,40.06452751288208,40.670255380872575,39.900117030535924,4295200.0,76.80000305175781,1269.699951171875,1.0283000469207764,12193.0,40.15971374511719
2010-09-15,40.237593086998636,40.71352094719223,39.856851459034026,3166000.0,76.0199966430664,1266.699951171875,1.026900053024292,12144.7998046875,39.96934127807617
2010-09-16,40.48853065466186,40.80869976777759,40.228933987245036,3433200.0,74.56999969482422,1271.9000244140625,1.0252000093460083,12173.400390625,40.774085998535156
2010-09-17,41.423067064443785,41.63939810679134,40.94713943146911,6418600.0,73.66000366210938,1275.5999755859375,1.0262000560760498,12164.599609375,41.12020492553711
2010-09-20,41.388461209675604,41.92496133010195,41.21539569635901,2698600.0,74.86000061035156,1279.0,1.0321999788284302,12234.5,41.36249923706055
2010-09-21,41.345200355348126,41.69998324086509,40.081827475307314,4229400.0,73.5199966430664,1272.4000244140625,1.0298000574111938,12170.599609375,41.57883834838867
2010-09-22,42.12398107393794,42.25378102047806,41.71727765566534,3469700.0,74.70999908447266,1290.199951171875,1.0261000394821167,12147.2998046875,42.10667419433594
2010-09-23,42.054757674669084,42.357623145944224,41.56152311102538,2570100.0,75.18000030517578,1294.300048828125,1.030400037765503,12101.7998046875,41.734588623046875
2010-09-24,42.08938544387566,42.210530352320596,41.0336884400821,3303200.0,76.48999786376953,1296.0,1.034000039100647,12204.900390625,41.05965042114258
2010-09-27,41.20675404912493,41.4230851861125,40.59237441230854,2646300.0,76.5199966430664,1296.699951171875,1.024340033531189,12190.599609375,40.67025375366211
