Date,Open,Shop Close,High Change,Low Change,Vix ewm,High/Close,Low/Close,Vix Close,CAD Close,Spread,Spread Change,Volume Diff,Vol change,Return ewm,Vix return,Crm return,Tsx return,Cad return,Return,Chaikin,Chaikin Change,Pos
2015-06-09,33.290000915527344,34.9900016784668,0.025798916809405714,-0.014626915775128313,-0.019744901304116953,0.0,-0.05658768968142425,14.470000267028809,1.2410000562667847,1.9800033569335938,2.245903894739475,7400.0,1.5416666666666665,0.025356045242303043,-0.05362980358862224,-0.0011135050910068278,0.005046386603448472,-0.0037729352519486614,0.04013086543734534,777.0263671875,-1.1329171016913762,0
2015-06-10,34.83000183105469,34.5,0.0,0.04119965705858286,-0.06417204965988649,0.014202947201936045,-0.0037681469018908675,13.220000267028809,1.2339999675750732,0.6200027465820312,-0.6868678305969027,-600.0,-0.049180327868852514,-0.000884017213439562,-0.08638562383777126,0.0176978345214569,0.0048117996549865705,-0.00564068362153769,-0.014004048441310868,88.51318359375,-0.8860872843811858,1
2015-06-11,35.5,37.650001525878906,0.0760217124839151,0.03287754155461853,-0.04004927515569133,0.0,-0.05710495189226206,12.850000381469727,1.2273999452590942,2.1500015258789062,2.467729034639759,12300.0,1.0603448275862069,0.06057492229849411,-0.027987887903593744,-0.008626554346822246,-0.003902183449190688,-0.005348478516534083,0.09130439205446095,6194.256591796875,68.9811750103434,1
2015-06-12,38.91999816894531,41.45000076293945,0.10225759144989088,0.089295723068882,0.03489923377524533,0.001206254189149547,-0.0670688188859998,13.779999732971191,1.2293000221252441,2.8300018310546875,0.31627898724295167,37900.0,1.5857740585774058,0.08747803444574345,0.07237348824071366,-0.008701724717330439,-0.006048196195100997,0.0015480503103240117,0.10092959051936812,22047.128295898438,2.5592856009703735,1
2015-06-15,42.0,43.5,0.132289197071489,0.06956303513783224,0.08952377175914814,0.08022992364291492,-0.04919538826778014,15.390000343322754,1.231469988822937,5.630001068115234,0.9893983835399289,25500.0,0.412621359223301,0.062130783485577226,0.11683604075109955,0.011007397972390143,0.0010107327670130228,0.001765205123759328,0.049457158005494106,23773.56414794922,0.07830660886442797,1
2015-06-16,44.88999938964844,46.95000076293945,0.004469016322016683,0.08051252338531145,0.004716721374023271,0.005324813544994367,-0.0481363599468656,14.8100004196167,1.231600046157837,2.5100021362304688,-0.5541737726400207,-25000.0,-0.286368843069874,0.07358383607280854,-0.03768680381853917,0.01157668130579581,-0.00020330575690163943,0.0001056114530442187,0.07931036236642419,-613.2179260253906,-1.025794109886476,1
2015-06-17,48.79999923706055,47.189998626708984,0.09999994342610075,0.05191317444878307,-0.012382313259451333,0.10023309344957698,-0.0038143740286931127,14.5,1.2295399904251099,4.909999847412109,0.9561735731372591,44400.0,0.7126805778491172,0.02793579569298882,-0.020931830576188637,0.0138964117419913,-0.001362399082713961,-0.0016726661704452583,0.0051117755030789525,21893.391036987305,-36.70246417760592,0
2015-06-18,47.20000076293945,43.5,-0.09090904415379986,-0.10657303766033843,-0.06435734210334348,0.08505748880320585,-0.03448275862068961,13.1899995803833,1.2229000329971313,5.200000762939453,0.05906332475350151,-23500.0,-0.22024367385192123,-0.04281773871182776,-0.09034485652528956,0.017334062715223864,0.002552067425168003,-0.005400359060857229,-0.07819450591423605,-803.3044815063477,-1.0366916427039201,0
2015-06-19,44.439998626708984,43.20000076293945,-0.052436488322298636,-0.04761904761904767,0.017465949511667186,0.035300872320583654,-0.07407409042651403,13.960000038146973,1.2228000164031982,4.724998474121094,-0.09134658060124023,-26700.0,-0.32091346153846156,-0.01887026902747585,0.058377595319172526,-0.009377877335336904,-0.00795499188302562,-8.178640218692301e-05,-0.006896534185299896,-13751.652240753174,16.11885412983907,1
2015-06-22,44.689998626708984,45.5,0.061822320820102306,0.11700000762939444,-0.05243972951784194,0.04373630062564393,-0.018021971314817975,12.739999771118164,1.2273999452590942,2.8100013732910156,-0.4052905225935106,-13400.0,-0.23716814159292032,0.029203725084068266,-0.08739256903259651,-0.002933349609374969,0.00937688231758771,0.0037617997989780605,0.053240722139840324,-13575.826120376587,-0.012785817827440704,0
2015-06-23,47.130001068115234,43.40999984741211,-0.006106567809595176,-0.028424360991254338,-0.050446949387122214,0.08730709350033061,0.0,12.109999656677246,1.2313499450683594,3.7900009155273438,0.34875411505175635,-15600.0,-0.36194895591647336,-0.0208881378304079,-0.049450559321762344,-0.007756109127074029,0.0077347209779925485,0.0032181847689680687,-0.045934069287645984,-14587.913060188293,0.07455067049603836,1
2015-06-24,44.4900016784668,44.599998474121094,-0.020762701830416175,-0.020962908330126595,0.04649294391789072,0.0363229327804131,-0.04708516919209327,13.260000228881836,1.232319951057434,3.720001220703125,-0.01846957200918753,-4700.0,-0.1709090909090909,0.01131262534412761,0.0949628905703972,-0.009433921523345434,0.0028580942011389165,0.0007877581778921172,0.027413006931395367,-9643.956530094147,-0.3389077320173125,0
2015-06-25,44.9900016784668,43.29999923706055,-0.023150144235498993,0.009411800608915444,0.05320503797032734,0.04272522682252,-0.009237822591906197,14.010000228881836,1.2383999824523926,2.25,-0.39516148879791957,-8400.0,-0.368421052631579,-0.015661102187784295,0.05656108499654566,0.001496606943558687,-0.003345040976751923,0.004933809105128306,-0.02914796595374025,-9021.978265047073,-0.06449409670254924,0
2015-06-26,43.45000076293945,41.20000076293945,-0.0376522858358056,-0.053613122842673167,0.018210874123274146,0.05461164947414132,-0.0145631620802803,14.020000457763672,1.2332099676132202,2.8500022888183594,0.26666768391927076,10600.0,0.7361111111111112,-0.03755290798288347,0.0007137921997475427,-0.017253148511485517,-0.006001033101191489,-0.0041909035147873475,-0.04849881088043306,789.0108674764633,-1.0874543081680044,0
2015-06-29,40.34000015258789,38.77000045776367,-0.04602991863940065,-0.04778321920247264,0.23574217753718674,0.06912561964231578,-0.002837261002134883,18.850000381469727,1.2351000308990479,2.7900009155273438,-0.021053096527825166,400.0,0.016000000000000014,-0.05183802855379549,0.344507829244143,-0.032347200115421804,-0.021467941359689213,0.0015326370492170227,-0.0589805888392515,594.5054337382317,-0.24651806680474386,1
2015-06-30,38.9900016784668,42.380001068115234,0.03112185504905307,0.008536001871628951,0.05665319881880168,0.008494587099536766,-0.07999054516775173,18.229999542236328,1.241189956665039,3.75,0.3440855804490677,-2600.0,-0.10236220472440949,0.04479615483126775,-0.03289129054039086,-0.0052857535226004115,0.004354640275806121,0.004930714609049369,0.09311324652379938,-1002.7472831308842,-2.686691535896721,0
2015-07-02,39.68000030517578,39.25,-0.06270473092952678,-0.010002646513377567,0.009211933321089476,0.020636977663465395,-0.01656054843003585,16.790000915527344,1.2591099739074707,1.4600028991699219,-0.6106658935546875,5200.0,0.22807017543859653,-0.034305025457831685,0.043505329788754876,-0.0017012013754541533,0.005819999343737781,0.009144825005880763,-0.07385561560238141,2098.626358434558,-3.0928766337635976,0
2015-07-06,38.45000076293945,38.459999084472656,-0.002994732538025624,-0.014102544540014028,0.011805975048198795,0.038741594226099574,-0.0002599667647220638,17.010000228881836,1.2614099979400635,1.5,0.40186955870713814,2500.0,0.36764705882352944,-0.023143295972619465,0.013102995911753457,-0.01789256659469196,-0.0060481105873329,0.005588315513078035,-0.033668346187809006,-3525.3434103913605,-0.6308806396289683,1
2015-07-07,38.459999084472656,39.0099983215332,-0.023529472426900844,-0.0530559395331307,-0.03212189873132465,0.0,-0.06664954078416141,16.09000015258789,1.2659300565719604,2.5999984741210938,0.7333323160807292,14000.0,1.5053763440860215,0.0018192696931811992,-0.054085835621086376,0.015905124578871943,0.0021173933403757506,0.0035833382003300773,0.014300552526081534,5237.32829480432,-2.485622160770688,0
2015-07-08,39.0,37.04999923706055,-0.0002563015114943612,0.017577571884937138,0.13721064784234435,0.052631600623324726,0.0,19.65999984741211,1.2716799974441528,1.9500007629394531,-0.24999926640394143,900.0,0.03862660944205998,-0.03288924743124349,0.2218769211291789,-0.012382617707513588,-0.014523600165817663,0.00454206837284743,-0.05024350599345584,3068.66414740216,-0.41407832874513106,1
2015-07-09,37.650001525878906,37.25,-0.012820512820512775,-0.009446652667430944,0.05624890256489108,0.033557046979865834,-0.014765080189544921,19.969999313354492,1.2728999853134155,1.7999992370605469,-0.0769238293285549,-15700.0,-0.6487603305785123,-0.007364328234024052,0.01576802992616444,0.008214435795329544,-0.009269961559805862,0.0009593513082808425,0.005398131364585668,-6315.66792629892,-3.0581163734211767,1
2015-07-10,38.41999816894531,37.47999954223633,0.0,0.012261600915111526,-0.08607425156078367,0.027214526953615037,-0.008804643019953762,16.829999923706055,1.2709599733352661,1.3499984741210938,-0.2500005298192892,4600.0,0.5411764705882354,0.0016615468255504746,-0.15723582862362107,0.01686678560059729,0.009286662420772585,-0.0015240883027206609,0.006174484355337739,-857.83396314946,-0.8641736751900184,1
2015-07-13,38.0,38.75,0.027272707456118095,0.022880173329979048,-0.14475401645244942,0.0206451416015625,-0.01935483870967747,13.899999618530273,1.2696000337600708,1.5499992370605469,0.14814888073830024,1100.0,0.08396946564885499,0.023143683044925183,-0.1740938988982823,-0.001265059581989858,0.008472676565087989,-0.0010700097593369096,0.033884751154612536,121.08301842526998,-1.141149713845235,1
2015-07-14,39.619998931884766,39.45000076293945,0.006068310571341273,0.02763155887001445,-0.07367099097654464,0.008618508137198777,-0.010139455466238623,13.369999885559082,1.2750999927520752,0.7400016784667969,-0.5225793272839588,3000.0,0.21126760563380276,0.019757584893503353,-0.03812947823859225,0.01041517004904935,0.0045551010391953195,0.004332040678760585,0.018064535817792438,1560.541509212635,11.888194641230967,0
2015-07-15,39.9900016784668,37.900001525878906,0.005026407598332172,-0.03969268290252648,-0.03153781696331549,0.05514512053939624,-0.010554129545503499,13.229999542236328,1.2736999988555908,2.490001678466797,2.36485950089439,-800.0,-0.046511627906976716,-0.019607618843432748,-0.010471229956700912,-0.005989696332247552,0.004308355985831458,-0.001097948321262865,-0.0392902207119008,380.2707546063175,-0.7563212818362124,1
2015-07-16,38.0099983215332,38.0,-0.038009512227205944,0.0,-0.0669499916111812,0.01236845317639812,-0.013157894736842146,12.109999656677246,1.2927000522613525,0.970001220703125,-0.6104415394208098,-11300.0,-0.6890243902439024,-0.004776884907439915,-0.08465607893511407,0.01485422575010431,0.004692292860190017,0.01491721239132704,0.002638482060556502,-5459.864622696841,-15.357834665327523,1
2015-07-17,38.5,41.900001525878906,0.08916038981901253,0.01333333333333342,-0.03112480325647471,0.0,-0.09307879197737334,11.949999809265137,1.2968100309371948,3.9000015258789062,3.020615070001573,34600.0,6.784313725490196,0.06682878443223764,-0.013212209079121462,0.00538524440084398,-0.005994108181259228,0.0031793753459301577,0.10263161910207641,14570.06768865158,-3.66857673138695,1
2015-07-20,41.88999938964844,43.63999938964844,0.05011929349988353,0.09210526315789469,0.006361478162664077,0.008249326658720246,-0.04903756690143435,12.25,1.298699975013733,2.5,-0.358974609776185,-8500.0,-0.21410579345088165,0.049961190680336304,0.025104618872233475,-0.0005493876784593565,-0.014833242153796888,0.0014573792856709122,0.04152739380438564,3035.0338443257897,-0.791693909103131,0
2015-07-21,44.15999984741211,43.0,0.020227258855646246,0.005542157644248924,0.0004878541918435684,0.043953474177870655,-0.029534894366597064,12.220000267028809,1.2995699644088745,3.1599998474121094,0.26399993896484375,-6700.0,-0.21474358974358976,0.00687677638321774,-0.002448957793566686,0.014566514180116785,-0.0034244270879663086,0.0006698925170398606,-0.014665430765341547,-1832.4830778371052,-1.6037768182595598,0
2015-07-22,41.88999938964844,42.060001373291016,-0.03118729628462591,-0.017493399239016827,-0.005292939998492908,0.03399905512328072,-0.02520212407706046,12.119999885559082,1.2942999601364136,2.490001678466797,-0.21202474724611442,-10500.0,-0.4285714285714286,-0.012281363325113193,-0.008183337093661147,0.0005417975692167953,-0.004806595971029282,-0.004055190883745952,-0.02186043317927866,-6166.241538918553,2.3649650648870484,1
2015-07-23,43.290000915527344,42.83000183105469,0.028972137799595954,0.04268292682926833,0.026838572402795146,0.0448283466463264,-0.001867892309934005,12.640000343322754,1.3040800094604492,2.0,-0.19678769002618202,-1600.0,-0.11428571428571432,0.008111005894681207,0.04290432860343918,-0.022471958851878915,-0.002914582262548593,0.00755624633025942,0.018307190504578408,-3883.1207694592763,-0.3702613261334706,1
2015-07-24,43.84000015258789,43.560001373291016,0.01385472473485505,0.018947400544819137,0.06696303668266451,0.04155182510401745,0.0,13.739999771118164,1.3018499612808228,1.80999755859375,-0.095001220703125,7800.0,0.6290322580645162,0.014066412985636502,0.0870252688225992,0.023680918240592597,-0.0055519083337155495,-0.0017100547232137275,0.01704411653111415,1958.4396152703619,-1.5043468209058752,0
2015-07-27,42.9900016784668,42.86000061035156,-0.03217983510787803,-0.03994494085424172,0.11256849603811167,0.024498348625943578,-0.02426507001206535,15.600000381469727,1.3041000366210938,2.0900001525878906,0.15469777440566523,-10100.0,-0.5,-0.006024399541533068,0.13537122571583526,-0.019751070354950606,-0.013026730353668858,0.0017283676362038758,-0.016069805805117854,-4070.780192364819,-3.0785834603344915,1
2015-07-28,42.86000061035156,44.25,0.015258528489429324,0.017216672069757077,-0.05478489227223294,0.0074576684984111186,-0.03864404710672664,13.4399995803833,1.30377995967865,2.0400009155273438,-0.023923078186686486,1100.0,0.10891089108910901,0.01961263785470492,-0.13846158642740525,0.018354979959414486,0.005428028474272262,-0.0002454389490496034,0.032431156552823914,-1485.3900961824095,-0.6351092355788661,1
2015-07-29,43.95000076293945,44.52000045776367,0.004934890017267879,0.01551480567014285,-0.06488859552583759,0.00628928069222523,-0.029649588527666526,12.5,1.292870044708252,1.5999984741210938,-0.21568737447968678,2700.0,0.2410714285714286,0.010605349458365596,-0.06994044715263992,0.001219627819135649,0.015940401482928745,-0.008367911233339576,0.006101705260195933,607.3049519087953,-1.4088521617786638,1
2015-07-30,50.0,49.5,0.16071430548113264,0.11041667531301935,-0.041362859071763555,0.05050505050505061,-0.030909066248421713,12.130000114440918,1.2947700023651123,4.029998779296875,1.5187516391292943,70900.0,5.100719424460432,0.07810833438116477,-0.02959999084472653,-0.007038395538683462,0.005663622838116611,0.001469565842782794,0.11185982684256435,35753.6524759544,57.87265098626079,0
2015-07-31,48.02000045776367,48.880001068115234,-0.04384613037109375,-0.004794653666530757,-0.014337233803667708,0.017184945463019297,-0.023322409262222066,12.119999885559082,1.3005599975585938,1.9799995422363281,-0.5086848282912423,-59600.0,-0.7028301886792453,0.01768595749561029,-0.0008244211696197823,-0.0008178511190645166,0.005951594063737353,0.004471832976439938,-0.012525230947166954,-11923.173762022801,-1.3334812791515933,1
2015-08-04,50.68000030517578,50.400001525878906,0.0760257177492365,0.05571846991810858,0.02982899900697285,0.06150790437038656,0.0,13.0,1.315809965133667,3.0999984741210938,0.5656561569806087,19500.0,0.7738095238095237,0.026626366963197787,0.03503181255440824,-0.0075925322090192315,0.0015688824014510327,0.0028274614364187656,0.031096571696991537,3788.4131189885993,-1.3177352938573532,0
2015-08-05,50.560001373291016,50.380001068115234,-0.01869158878504673,-0.004761937920647941,-0.015185193721684117,0.042080168458481504,-0.004366836364407267,12.510000228881836,1.319200038909912,2.3400001525878906,-0.245160869554517,-22400.0,-0.5011185682326622,0.008610899342783484,-0.0376922900860126,0.008902481500654869,0.0008212206765385588,0.002576415946128563,-0.0003968344674236679,-9305.7934405057,-3.4563829625291995,0
2015-08-06,49.97999954223633,47.31999969482422,-0.033333333333333326,-0.07775122682900326,0.062084562701830534,0.07248521401725516,-0.022400705412662036,13.770000457763672,1.3169000148773193,4.490001678466797,0.9188040109745899,20600.0,0.9237668161434978,-0.037621976365894885,0.10071944091358787,-0.028953515917065187,-0.00669513958318968,-0.0017434990636395753,-0.06073841422023407,5647.10327974715,-1.6068373767213417,0
2015-08-07,47.529998779296875,46.5099983215332,-0.06344829991533252,-0.027021185589151786,0.0022973668551797242,0.0219307782105731,-0.032251129953396074,13.390000343322754,1.3113199472427368,2.520000457763672,-0.4387528918198138,-25800.0,-0.6013986013986015,-0.023952343467623857,-0.027596231068145682,-0.0002839222345557557,-0.007163744890229862,-0.00423727509419336,-0.017117527018488343,-10076.448360126426,-2.784357016501671,0
2015-08-10,47.20000076293945,43.060001373291016,-0.0058909906687991676,-0.047544978214865696,-0.056988792643679564,0.0973060495373772,-0.004412504304379894,12.229999542236328,1.3144999742507935,4.380001068115234,0.7380953462215583,2700.0,0.1578947368421053,-0.057435803341020636,-0.08663187239310921,0.012214073799570402,0.01144540492893431,0.0024250580605771344,-0.07417753327771903,-3688.2241800632128,-0.6339757771539913,1
2015-08-11,42.91999816894531,46.04999923706055,-0.011428590804811511,0.0011662990041121368,0.06167969933444159,0.01433224448092818,-0.06796962258353834,13.710000038146973,1.3011200428009033,3.7900009155273438,-0.13470319833546862,-200.0,-0.010101010101010055,0.027146693334554207,0.12101394532350218,0.005051222496256225,-0.0035738119999778606,-0.010178723249892885,0.06943794167234163,-1944.1120900316064,-0.47288668065771255,0
2015-08-12,45.599998474121094,45.2599983215332,-0.023763661573706796,0.021202322948089103,0.015697250559013567,0.00751215566055663,-0.03159515120437317,13.609999656677246,1.309999942779541,1.7699966430664062,-0.5329825288920471,-8000.0,-0.40816326530612246,-0.0023879596755364014,-0.007293973828700451,-0.008236721492579369,-0.005216910119084872,0.006824812228333643,-0.017155286180581708,-4972.056045015803,1.5574945346566769,1
2015-08-13,45.7400016784668,46.45000076293945,0.04583333821324587,0.026694002283073948,-0.0006456085492081562,0.026695324938700082,-0.031216377591458455,13.489999771118164,1.297700047492981,2.6899986267089844,0.5197761177946267,4800.0,0.4137931034482758,0.016732404744146275,-0.00881703810331902,0.0050675760939198344,-0.007050427795599612,-0.009389233453294898,0.026292586953987618,-86.02802250790137,-0.9826976965406213,0
2015-08-14,47.18000030517578,45.474998474121094,-0.010694030954481404,-0.004444461398654509,-0.032831949012828744,0.03749316961549698,-0.014843304226709875,12.829999923706055,1.30649995803833,2.3800010681152344,-0.11524078693415885,-3400.0,-0.20731707317073167,-0.008416105814441152,-0.04892511924463905,0.022268855797073606,0.002774188034915026,0.006781159145635929,-0.020990361093734866,-1743.0140112539507,19.261002873730604,0
2015-08-17,45.5099983215332,45.36000061035156,-0.034548559931578016,-0.020982112560648747,-0.0010712609888196868,0.00418868219030899,-0.03306878262381874,13.020000457763672,1.3100299835205078,1.6899986267089844,-0.2899168620763164,-5900.0,-0.4538461538461539,-0.004491245352157639,0.014809083023184844,0.014385574496351694,-0.001849038717368745,0.0027018948301216206,-0.0025288151210158816,-3821.507005626975,1.1924706175354984,0
2015-08-18,44.31999969482422,42.52000045776367,-0.02195389718440166,-0.030551758639775994,0.039069409522791185,0.047742209723476536,0.0,13.789999961853027,1.309499979019165,2.029998779296875,0.20118368572286305,7200.0,1.0140845070422535,-0.043237236316293,0.059139744778596626,-0.019719058163416014,-0.004041652413780961,-0.0004045743288397796,-0.06261023179836067,1689.2464971865124,-1.442036739615859,0
2015-08-19,42.25,40.90999984741211,-0.051627368719396216,-0.052916274124573226,0.0836056862869414,0.03275483152250991,-0.015644081936825538,15.25,1.305899977684021,1.9799995422363281,-0.024630180850583994,14000.0,0.979020979020979,-0.039655444294495724,0.10587382466901651,-0.0074400785602666275,-0.011082280199309902,-0.0027491419571006315,-0.03786454828359709,7844.623248593256,3.643859414039749,0
2015-08-20,40.90999984741211,38.58000183105469,-0.031715979942908645,-0.04991313914532025,0.1979231802223548,0.060393932238798076,-0.008294543658209474,19.139999389648438,1.312399983406067,2.6500015258789062,0.3383849184560106,-500.0,-0.017667844522968212,-0.05118797585092249,0.2550819271900615,-0.0585785836628655,-0.02134417292738755,0.004977414681921921,-0.05695424162913587,3672.311624296628,-0.5318689619727539,0
2015-08-21,37.75,36.68000030517578,-0.03935469607324893,-0.05906948302873416,0.3756226546574871,0.07142854171446311,-0.018538721360910948,28.030000686645508,1.3076599836349487,3.299999237060547,0.24528201392867532,1400.0,0.050359712230215736,-0.049894893552216574,0.4644723918750533,0.01961076138365403,-0.01916719841941472,-0.003611703620123863,-0.04924835240286363,2536.155812148314,-0.30938436831757876,0
2015-08-24,31.049999237060547,35.0,-0.0478371782344047,-0.1527777777777778,0.4275027276844222,0.06914280482700885,-0.12857142857142856,40.7400016784668,1.3219000101089478,6.9199981689453125,1.0969696269109614,71700.0,2.4554794520547945,-0.04716598762169967,0.45344276419788976,-0.057556084875053926,-0.031246056680589218,0.010889701185483602,-0.04580153465644121,37118.077906074155,13.635566840285085,1
2015-08-25,37.54999923706055,36.029998779296875,0.05558530018264052,0.17672129146388316,0.06526312447537459,0.0963086688389514,-0.0038856340380695187,36.02000045776367,1.3285000324249268,3.6100006103515625,-0.47832347318355317,-57200.0,-0.5668979187314173,0.0038970284936596863,-0.11585667712914927,0.00015347762024697786,0.007523362510675424,0.004992830218251587,0.029428536551339368,-10040.961046962922,-1.2705140355697075,1
2015-08-26,37.90999984741211,37.650001525878906,-0.03822780560843553,-0.022011728307668843,-0.08374258409585313,0.00903054817552107,-0.06772916197639611,30.31999969482422,1.3345999717712402,2.890003204345703,-0.19944523110087287,-14300.0,-0.3272311212814645,0.031274082149714236,-0.15824543838146699,0.05124265606401668,0.017542465678962893,0.004591598944246211,0.044962608977741514,-12170.480523481461,0.2120832325270947,0
2015-08-27,37.79999923706055,37.56999969482422,0.030534345779447802,0.0621082735027203,-0.12070221923312689,0.04205488006092151,-0.007718949105216422,26.100000381469727,1.3300000429153442,1.8700027465820312,-0.3529409435359433,-7300.0,-0.2482993197278912,0.009008105686693179,-0.13918203680176378,0.0207239618784123,0.028778367099528523,-0.0034466723761361617,-0.0021248825448173525,-9735.240261740732,-0.20009401083566336,0
2015-08-28,37.349998474121094,36.9900016784668,-0.02298854382633897,-0.015289691885418288,-0.04151124149861261,0.03406321341874108,-0.007569683192448773,26.049999237060547,1.319000005722046,1.5400009155273438,-0.1764713082148467,-6200.0,-0.28054298642533937,-0.007289162554238877,-0.0019157526313554607,0.004432335541501464,0.007147639787783211,-0.008270704389742978,-0.015437796674704907,-7967.620130870366,-0.18156923541138192,0
2015-08-31,37.0,36.709999084472656,-0.009411780662785918,-0.019340754622164114,0.047071457896355626,0.03214383913386931,-0.019340754622164114,28.43000030517578,1.323799967765808,1.8899993896484375,0.2272716013296936,-1200.0,-0.07547169811320753,-0.007476176313045474,0.09136280759383975,-0.012669030457629016,-0.0004327412113176443,0.003639091753555146,-0.007569683192448773,-4583.810065435183,-0.4246952050744345,0
2015-09-01,36.2400016784668,34.97999954223633,-0.043547050349977634,-0.030555513170030357,0.08533521058671276,0.036020644731829865,-0.0022869644769671904,31.399999618530273,1.3142999410629272,1.3400001525878906,-0.29100498130999575,16000.0,1.0884353741496597,-0.033909467022746276,0.10446708693189133,-0.03935990964403424,-0.02721671893424038,-0.007176330967067601,-0.047126112377596674,5708.094967282408,-2.245273012144426,1
2015-09-02,35.5,35.29999923706055,-0.004966895608140454,-0.00429803780288307,-0.08429377333844319,0.0215298060242608,-0.015580715267639933,26.09000015258789,1.3252999782562256,1.3100013732910156,-0.022387146179751904,-20900.0,-0.6807817589576548,-0.005204438330778643,-0.1691082653010212,0.020261236067308674,0.004702557668100349,0.008369502919099325,0.009148076015205175,-7595.952516358796,-2.3307333812589293,1
2015-09-03,35.29999923706055,36.09000015258789,0.0210759371211815,0.01582731617440425,-0.040363148399873046,0.020227196983926277,-0.021889745419430118,25.610000610351562,1.3265000581741333,1.5200004577636719,0.16030447658622804,-1200.0,-0.12244897959183676,0.01318494043556947,-0.01839783593058797,0.003971706821618959,0.0037725695757444555,0.0009055156852011415,0.02237962981874353,-4397.976258179398,-0.4210105646779876,0
