Date,Open,High,Low,Volume,Vix Close,CRM Close,CAD Close,TSX Close,Shop Close
2015-10-30,41.31999969482422,42.36000061035156,41.0,31400.0,15.069999694824219,77.70999908447266,1.3158999681472778,13529.2001953125,42.060001373291016
2015-11-02,42.36000061035156,43.9900016784668,40.52000045776367,51400.0,14.149999618530273,79.19999694824219,1.3072600364685059,13623.0,40.52000045776367
2015-11-03,41.189998626708984,41.5,39.15999984741211,66500.0,14.539999961853027,78.62999725341797,1.3092999458312988,13710.2998046875,41.29999923706055
2015-11-04,43.9900016784668,44.2400016784668,38.939998626708984,114500.0,15.510000228881836,78.38999938964844,1.306439995765686,13661.7998046875,41.5
2015-11-05,42.720001220703125,44.060001373291016,41.41999816894531,65400.0,15.050000190734863,78.70999908447266,1.3154900074005127,13558.7998046875,41.720001220703125
2015-11-06,42.75,43.0,41.900001525878906,58600.0,14.329999923706055,79.41000366210938,1.3162000179290771,13553.2998046875,41.900001525878906
2015-11-09,42.099998474121094,42.099998474121094,39.54999923706055,65000.0,16.520000457763672,78.22000122070312,1.3295999765396118,13482.599609375,40.099998474121094
2015-11-10,40.959999084472656,40.959999084472656,37.36000061035156,69700.0,15.289999961853027,78.25,1.3265899419784546,13411.599609375,38.15999984741211
2015-11-11,38.20000076293945,38.20000076293945,36.79999923706055,21100.0,16.059999465942383,78.70999908447266,1.3261799812316895,13341.900390625,37.369998931884766
2015-11-12,37.02000045776367,39.540000915527344,36.84000015258789,24300.0,18.3700008392334,78.30000305175781,1.3252999782562256,13127.2001953125,38.38999938964844
2015-11-13,39.209999084472656,39.779998779296875,37.5,54200.0,20.079999923706055,75.5999984741211,1.3281999826431274,13075.400390625,37.91999816894531
2015-11-16,38.310001373291016,38.310001373291016,35.369998931884766,81600.0,18.15999984741211,76.26000213623047,1.3320000171661377,13317.5,36.560001373291016
2015-11-17,35.04999923706055,36.0,34.0,109700.0,18.84000015258789,77.23999786376953,1.3329999446868896,13280.400390625,35.2400016784668
2015-11-18,35.779998779296875,37.34000015258789,35.470001220703125,81000.0,16.850000381469727,77.3499984741211,1.331760048866272,13400.0,37.34000015258789
2015-11-19,37.33000183105469,39.439998626708984,36.97999954223633,64800.0,16.989999771118164,80.63999938964844,1.3299000263214111,13473.7998046875,39.18000030517578
2015-11-20,39.4900016784668,39.4900016784668,37.0,55800.0,15.470000267028809,80.98999786376953,1.3295400142669678,13433.5,37.619998931884766
2015-11-23,37.75,38.779998779296875,37.290000915527344,30100.0,15.619999885559082,80.77999877929688,1.3356200456619263,13382.400390625,38.7400016784668
2015-11-24,38.20000076293945,38.20000076293945,35.72999954223633,103500.0,15.930000305175781,80.38999938964844,1.3360300064086914,13407.7998046875,35.97999954223633
2015-11-25,36.09000015258789,36.58000183105469,35.0,36600.0,15.1899995803833,80.41000366210938,1.330299973487854,13403.400390625,35.2400016784668
2015-11-27,36.15999984741211,36.20000076293945,35.31999969482422,26600.0,15.119999885559082,79.97000122070312,1.3294399976730347,13368.2001953125,36.20000076293945
2015-11-30,36.02000045776367,36.02000045776367,35.04999923706055,118600.0,16.1299991607666,79.69000244140625,1.3366999626159668,13469.7998046875,35.2400016784668
2015-12-01,35.220001220703125,35.70000076293945,34.97999954223633,59200.0,14.670000076293945,81.01000213623047,1.334879994392395,13636.099609375,35.209999084472656
2015-12-02,35.25,35.43000030517578,34.5099983215332,31500.0,15.90999984741211,80.87999725341797,1.3359999656677246,13463.7998046875,35.290000915527344
2015-12-03,35.86000061035156,35.86000061035156,35.06999969482422,16700.0,18.110000610351562,79.93000030517578,1.3347899913787842,13324.7001953125,35.75
2015-12-04,36.029998779296875,36.45000076293945,35.900001525878906,28700.0,14.8100004196167,82.13999938964844,1.334689974784851,13358.7998046875,36.31999969482422
2015-12-07,36.11000061035156,36.560001373291016,35.95000076293945,19400.0,15.84000015258789,80.68000030517578,1.3387999534606934,13042.7998046875,36.29999923706055
2015-12-08,36.0099983215332,36.38999938964844,35.5,14700.0,17.600000381469727,81.08000183105469,1.3508399724960327,12922.5,35.9900016784668
2015-12-09,35.59000015258789,35.59000015258789,33.25,73300.0,19.610000610351562,79.70999908447266,1.3579399585723877,12937.599609375,33.65999984741211
2015-12-10,33.310001373291016,34.33000183105469,33.310001373291016,18300.0,19.34000015258789,79.37999725341797,1.3566999435424805,13016.599609375,34.06999969482422
2015-12-11,33.900001525878906,34.220001220703125,33.619998931884766,14100.0,24.389999389648438,76.87000274658203,1.3632999658584595,12790.0,34.08000183105469
2015-12-14,34.0,34.13999938964844,33.29999923706055,17300.0,22.729999542236328,76.98999786376953,1.3736000061035156,12695.5,33.54999923706055
2015-12-15,33.310001373291016,35.02000045776367,33.29999923706055,39200.0,20.950000762939453,77.37000274658203,1.372689962387085,12919.599609375,34.939998626708984
2015-12-16,35.5,36.34000015258789,35.0099983215332,25700.0,17.860000610351562,78.88999938964844,1.3728400468826294,13166.099609375,36.15999984741211
2015-12-17,36.709999084472656,37.439998626708984,36.400001525878906,71900.0,18.940000534057617,78.43000030517578,1.378999948501587,13009.900390625,37.0
2015-12-18,37.189998626708984,37.189998626708984,35.349998474121094,45400.0,20.700000762939453,77.02999877929688,1.3924000263214111,13024.2998046875,35.349998474121094
2015-12-21,35.70000076293945,36.060001373291016,33.63999938964844,39900.0,18.700000762939453,77.29000091552734,1.3946000337600708,13034.400390625,34.13999938964844
2015-12-22,34.119998931884766,34.54999923706055,33.880001068115234,21900.0,16.600000381469727,77.86000061035156,1.3951799869537354,13082.900390625,34.43000030517578
2015-12-23,34.060001373291016,35.099998474121094,34.060001373291016,11100.0,15.569999694824219,78.04000091552734,1.3918999433517456,13284.900390625,34.5
2015-12-24,34.61000061035156,35.25,34.59000015258789,4500.0,15.739999771118164,77.83000183105469,1.385200023651123,13309.7998046875,34.9900016784668
2015-12-29,34.790000915527344,35.599998474121094,34.66999816894531,36100.0,16.079999923706055,79.44000244140625,1.3894000053405762,13245.7998046875,34.79999923706055
2015-12-30,35.11000061035156,37.0,35.11000061035156,33300.0,17.290000915527344,79.13999938964844,1.3833999633789062,13142.2998046875,36.09000015258789
2015-12-31,36.209999084472656,36.25,34.939998626708984,18300.0,18.209999084472656,78.4000015258789,1.3871999979019165,13010.0,35.599998474121094
2016-01-04,35.47999954223633,36.0,34.150001525878906,36600.0,20.700000762939453,76.70999908447266,1.3864500522613525,12927.2001953125,35.91999816894531
2016-01-05,36.15999984741211,36.81999969482422,35.2400016784668,50000.0,19.34000015258789,77.05000305175781,1.3934299945831299,12920.099609375,35.45000076293945
2016-01-06,35.130001068115234,35.65999984741211,34.0,18700.0,20.59000015258789,76.29000091552734,1.3983999490737915,12726.7998046875,35.61000061035156
2016-01-07,35.56999969482422,35.75,34.75,28200.0,24.989999771118164,74.30000305175781,1.4067599773406982,12448.2001953125,34.7599983215332
2016-01-08,34.88999938964844,35.70000076293945,34.88999938964844,18200.0,27.010000228881836,73.2300033569336,1.4101999998092651,12445.5,35.150001525878906
2016-01-11,35.369998931884766,35.369998931884766,33.5,38700.0,24.299999237060547,73.18000030517578,1.4184000492095947,12319.2998046875,33.88999938964844
2016-01-12,34.45000076293945,35.08000183105469,33.5,48200.0,22.469999313354492,74.45999908447266,1.4221999645233154,12373.900390625,33.79999923706055
2016-01-13,33.959999084472656,33.959999084472656,30.6299991607666,46100.0,25.219999313354492,72.3499984741211,1.4255000352859497,12170.400390625,30.68000030517578
2016-01-14,30.280000686645508,30.520000457763672,28.559999465942383,39200.0,23.950000762939453,73.06999969482422,1.4350999593734741,12336.0,29.59000015258789
2016-01-15,29.440000534057617,29.440000534057617,26.84000015258789,60000.0,27.020000457763672,70.86000061035156,1.4344600439071655,12073.5,28.899999618530273
2016-01-19,30.739999771118164,31.290000915527344,29.5,55100.0,26.049999237060547,70.80000305175781,1.454450011253357,12002.2001953125,29.559999465942383
2016-01-20,29.489999771118164,30.309999465942383,27.200000762939453,51600.0,27.59000015258789,70.33000183105469,1.45632004737854,11843.099609375,29.729999542236328
2016-01-21,29.440000534057617,33.29999923706055,29.440000534057617,76500.0,26.690000534057617,69.51000213623047,1.4474999904632568,12035.900390625,32.599998474121094
2016-01-22,33.45000076293945,33.47999954223633,32.04999923706055,35400.0,22.34000015258789,71.55000305175781,1.4270800352096558,12389.599609375,32.70000076293945
2016-01-25,33.290000915527344,33.709999084472656,32.29999923706055,39100.0,24.149999618530273,69.91999816894531,1.4140599966049194,12143.2001953125,33.099998474121094
2016-01-26,33.279998779296875,33.279998779296875,31.75,22100.0,22.5,69.87000274658203,1.4296000003814697,12331.2998046875,32.5099983215332
2016-01-27,32.119998931884766,32.70000076293945,31.030000686645508,46800.0,23.110000610351562,67.43000030517578,1.4118000268936157,12377.7998046875,31.030000686645508
2016-01-28,31.190000534057617,32.0,30.920000076293945,28500.0,22.420000076293945,65.69000244140625,1.4094799757003784,12591.900390625,31.610000610351562
2016-01-29,31.34000015258789,32.68000030517578,31.290000915527344,84600.0,20.200000762939453,68.05999755859375,1.4034299850463867,12822.099609375,32.5
2016-02-01,33.060001373291016,33.060001373291016,32.099998474121094,10000.0,19.979999542236328,68.44000244140625,1.397279977798462,12674.400390625,32.720001220703125
2016-02-02,32.689998626708984,33.0099983215332,31.200000762939453,39900.0,21.979999542236328,64.5199966430664,1.3949999809265137,12442.2998046875,31.760000228881836
2016-02-03,31.770000457763672,31.770000457763672,30.360000610351562,84000.0,21.649999618530273,65.33999633789062,1.406000018119812,12593.0,31.670000076293945
2016-02-04,32.15999984741211,32.52000045776367,31.440000534057617,54400.0,21.84000015258789,67.19999694824219,1.3794200420379639,12774.5,32.22999954223633
2016-02-05,32.369998931884766,32.369998931884766,29.649999618530273,54900.0,23.3799991607666,58.5099983215332,1.3755199909210205,12764.0,30.40999984741211
2016-02-08,29.209999084472656,29.8799991607666,27.809999465942383,53800.0,26.0,54.04999923706055,1.3882999420166016,12535.400390625,28.440000534057617
2016-02-09,28.030000686645508,29.0,27.34000015258789,22900.0,26.540000915527344,57.33000183105469,1.3925000429153442,12282.7001953125,27.530000686645508
2016-02-10,28.40999984741211,28.5,27.670000076293945,24400.0,26.290000915527344,58.7599983215332,1.388319969177246,12185.7001953125,27.75
2016-02-11,28.40999984741211,28.40999984741211,26.350000381469727,20100.0,28.139999389648438,59.2400016784668,1.392300009727478,12087.400390625,26.950000762939453
2016-02-12,27.030000686645508,27.3799991607666,25.850000381469727,32800.0,25.399999618530273,59.68000030517578,1.3916300535202026,12381.2001953125,26.809999465942383
2016-02-16,28.959999084472656,29.639999389648438,27.639999389648438,266300.0,24.110000610351562,59.720001220703125,1.3821899890899658,12555.0,28.479999542236328
2016-02-17,28.959999084472656,34.2599983215332,28.959999084472656,190800.0,22.309999465942383,63.4900016784668,1.3865200281143188,12867.2001953125,30.700000762939453
2016-02-18,31.489999771118164,31.5,28.299999237060547,146700.0,21.639999389648438,61.70000076293945,1.3677400350570679,12931.400390625,28.34000015258789
2016-02-19,28.780000686645508,28.780000686645508,27.5,85100.0,20.530000686645508,62.13999938964844,1.3737900257110596,12813.400390625,28.34000015258789
2016-02-22,28.719999313354492,29.200000762939453,28.31999969482422,54200.0,19.3799991607666,63.97999954223633,1.3789000511169434,12845.599609375,29.15999984741211
2016-02-23,29.510000228881836,29.510000228881836,27.0,68000.0,20.979999542236328,62.900001525878906,1.370300054550171,12763.400390625,27.709999084472656
2016-02-24,27.889999389648438,28.950000762939453,27.270000457763672,59800.0,20.719999313354492,62.52000045776367,1.379699945449829,12740.2998046875,28.709999084472656
2016-02-25,29.030000686645508,29.579999923706055,28.3799991607666,38900.0,19.110000610351562,69.41999816894531,1.370300054550171,12753.599609375,29.3799991607666
2016-02-26,29.639999389648438,29.850000381469727,29.0,45600.0,19.809999465942383,69.72000122070312,1.3544000387191772,12797.7998046875,29.790000915527344
2016-02-29,29.920000076293945,30.899999618530273,29.639999389648438,152400.0,20.549999237060547,67.75,1.354699969291687,12860.400390625,30.1299991607666
